domainname,nr_src
20min-tv.ch,70589
hoteltroiscouronnes.ch,69695
flashcable.ch,69653
unisg.ch,69637
be.ch,69566
dns-zonen.ch,69467
digitec.ch,69327
fhnw.ch,69262
rhone.ch,69166
geberit.ch,68582
project-free-tv.ch,68519
streamboatserver.ch,68176
iec.ch,67954
leunet.ch,67815
sceur.ch,67743
senselan.ch,67726
abuse.ch,67527
tcnet.ch,67138
worldcom.ch,67097
fourmilab.ch,67019
letemps.ch,66996
torrentdownload.ch,66870
swisslife.ch,66712
adslplus.ch,66659
imd.ch,66373
mail-ch.ch,66107
dsl-net.ch,65900
036.ch,65743
suedostschweiz.ch,65588
cleanmail.ch,65488
scibile.ch,65201
hosting-ch.ch,65033
u-blox.ch,64858
toysrus.ch,64603
swissonline.ch,64463
eds.ch,64336
gbucket.ch,64019
glattnet.ch,63897
agenceweb.ch,63299
vd.ch,63175
glassdoor.ch,63161
wohlbier.ch,63128
solarcom.ch,63036
hotmail.ch,62977
square7.ch,62931
ricardostatic.ch,62873
24heures.ch,62663
spielyeti.ch,62597
zhaw.ch,62573
nameserver.ch,62570
canon.ch,62217
ebu.ch,62134
autoscout24.ch,61963
net2000.ch,61876
pnow.ch,61618
unog.ch,61242
xelon.ch,61186
arcade.ch,61060
watson.ch,60994
tio.ch,60881
hitparade.ch,60737
wef.ch,60490
jeuxjeuxjeux.ch,60425
sinkhole.ch,60399
firestorm.ch,60277
zsz.ch,59734
oetiker.ch,59531
ipcc.ch,59101
i-web.ch,58998
begasoft.ch,58827
canoo.ch,58743
comparis.ch,58679
internetone.ch,58526
bluemail.ch,58314
digitecgalaxus.ch,58305
deep.ch,57992
spreitzer.ch,57919
unine.ch,57722
tcrn.ch,57576
immoscout24.ch,57560
momondo.ch,57433
bernerzeitung.ch,57022
scalera.ch,56818
xprofiler.ch,56790
datenpark.ch,56769
trit.ch,56668
derbund.ch,56126
uploadable.ch,55846
swisslos.ch,55618
sysco.ch,55546
ebmnet.ch,55480
bfh.ch,55442
tui.ch,55358
servertown.ch,55354
exovoid.ch,55304
lsne.ch,54916
web-agentur.ch,54835
localsearch.ch,54683
deckpoint.ch,54679
4server.ch,54477
enidan.ch,54381
glei.ch,54292
avectris.ch,54253
inic.ch,54191
vidics.ch,54123
internetgalerie.ch,54044
oriented.ch,53872
netoxygen.ch,53791
finanzen.ch,53698
helvetia.ch,53651
hslu.ch,53521
neotrend.ch,53488
ganesh-hosting.ch,53442
dell.ch,53013
eyeonx.ch,52876
laredoute.ch,52865
ntd.ch,52827
fr.ch,52814
net4all.ch,52811
ge.ch,52809
serverdns.ch,52690
alk03.ch,52653
network-corner.ch,52629
databaar.ch,52613
raq.ch,52475
mailprofiler.ch,52340
aladin.ch,52325
usz.ch,52271
messebasel.ch,52268
anibis.ch,52152
ne.ch,51895
soft-plus.ch,51582
danzz.ch,51543
raiffeisen.ch,51502
fuw.ch,51471
vtxmail.ch,51405
oca.ch,51290
komodo.ch,51278
ehl.ch,51189
nnv.ch,51025
dns-net.ch,50834
isb-sib.ch,50485
snd1.ch,50446
ebookers.ch,50381
centinated.ch,50197
jonasschnelli.ch,50176
mpdkim2.ch,50067
inx.ch,49950
apgsga.ch,49938
ips.ch,49917
qos.ch,49884
nexanet.ch,49792
serverbase.ch,49665
moneyhouse.ch,49658
chuv.ch,49550
jobup.ch,49367
psi.ch,49307
salt.ch,49269
bazonline.ch,49251
hostmax.ch,49242
conrad.ch,49235
jobs.ch,49229
srg-ssr.ch,48972
ctek.ch,48910
mtfcloud.ch,48891
domaintraffic.ch,48703
dasmagazin.ch,48549
cpstatic.ch,48509
tissot.ch,48436
onlime.ch,48396
ag.ch,48345
evard.ch,48264
opodo.ch,48163
freesurf.ch,48124
college.ch,48055
webcreatif.ch,47803
infofactory.ch,47699
insign.ch,47655
schweizer-illustrierte.ch,47586
meteocentrale.ch,47553
lyoness.ch,47469
ahja.ch,47430
zh.ch,47374
static-nzz.ch,47312
blickamabend.ch,47274
pxlpartner.ch,47223
asturian-network.ch,47122
cybernetwork.ch,47085
webways.ch,47019
gia.ch,46986
bs.ch,46957
audatex.ch,46947
flow.ch,46906
exoscale.ch,46680
spreadshirt.ch,46439
friday-magazine.ch,46415
lombardodier.ch,46396
dreamstore.ch,46394
zhdk.ch,46315
bilan.ch,46267
pwc.ch,46266
greensector.ch,46164
madeleine-mode.ch,46111
zic-network.ch,45977
slynet.ch,45913
masterhomepage.ch,45877
luzernerzeitung.ch,45830
evensi.ch,45755
xn--allestrungen-9ib.ch,45720
zoink.ch,45506
cembra.ch,45463
1ahosting.ch,45404
etat-ge.ch,45363
xn--ae-tja.ch,45261
hiho.ch,45235
ztonline.ch,45213
femina.ch,45128
shell.ch,45123
netmind.ch,45101
zkb.ch,45085
usi.ch,45027
swissquote.ch,44845
hung.ch,44830
mironet.ch,44634
stnet.ch,44557
guests.ch,44423
mammut.ch,44416
alixon.ch,44379
insystem.ch,44371
ticinohosting.ch,43936
unepchemicals.ch,43917
sg.ch,43888
pearl.ch,43798
orangemail.ch,43520
witweb.ch,43498
solidit.ch,43493
iso.ch,43429
netcetera.ch,43367
upc.ch,43276
prezenz.ch,43249
azmedien.ch,43243
alpinedc.ch,43227
getplaykids.ch,43176
pubmt.ch,43095
unity-web.ch,42934
hna.ch,42876
fnac.ch,42855
annabelle.ch,42819
radioswissclassic.ch,42749
stadt-zuerich.ch,42660
edreams.ch,42603
frey-net.ch,42499
lu.ch,42481
manor.ch,42432
directferries.ch,42428
emilfrey.ch,42380
allposters.ch,42367
switchplus-mail.ch,42352
brack.ch,42278
ngit.ch,42257
dns24.ch,42241
educanet2.ch,42168
handelszeitung.ch,41971
idiap.ch,41970
hsbc.ch,41894
xiag.ch,41886
exenti.ch,41833
getback.ch,41789
migrosmedien.ch,41659
competec.ch,41555
bestview.ch,41544
ubp.ch,41399
sixt.ch,41352
register.ch,41245
trenka.ch,41229
heig-vd.ch,41193
icinternet.ch,41165
intername.ch,41136
radioswissjazz.ch,41135
ti.ch,41125
hirslanden.ch,41012
penta.ch,41002
kbntx.ch,40967
bboxbbs.ch,40962
fastbooking.ch,40866
creanet.ch,40725
mediamarkt.ch,40623
bluemouse.ch,40622
energy.ch,40581
tagblatt.ch,40558
thelocal.ch,40526
swisslog.ch,40433
style-magazin.ch,40370
hsr.ch,40364
movetec-server.ch,40312
basler.ch,40201
tcs.ch,40162
laureate.ch,40136
siw.ch,40108
keeptraffic.ch,40028
coca-cola.ch,40023
pimpernet.ch,40002
netspan.ch,39814
myhostpoint.ch,39702
liteweb.ch,39676
netstyle.ch,39642
meteoswiss-app.ch,39563
thtag.ch,39557
globonet.ch,39553
ville-ge.ch,39536
mnbsserver.ch,39534
esteelauder.ch,39457
idmobile.ch,39423
cs2.ch,39417
internezzohosting.ch,39390
aargauerzeitung.ch,39370
vritec.ch,39359
axa.ch,39298
emp-eaw.ch,39168
livenet.ch,39163
starticket.ch,39135
feelfree.ch,39099
hostedsolution.ch,39085
anycastdns.ch,39045
galaxus.ch,38758
microspot.ch,38741
sarasin.ch,38693
glaro.ch,38690
tg.ch,38409
pctipp.ch,38305
halma-dns.ch,38297
englishforum.ch,38285
sarenza.ch,38227
finews.ch,38215
vsnet.ch,38132
stepping-stone.ch,38016
alstom.ch,37922
da-services.ch,37865
galactus.ch,37841
empa.ch,37829
toppreise.ch,37736
4host.ch,37710
wsl.ch,37628
naefmarco.ch,37537
rotronic.ch,37526
hostsolutions.ch,37502
coopathome.ch,37462
talus.ch,37344
boomte.ch,37305
immostreet.ch,37233
cyhost.ch,37187
metas.ch,37183
insel.ch,37103
fih.ch,37095
eda.ch,37095
allvid.ch,37085
curaden-hosting.ch,37083
stzh.ch,37065
ch.ch,37033
bravofly.ch,37019
rolotec.ch,36912
colgate.ch,36843
viseca.ch,36824
tbwil.ch,36796
orange.ch,36749
cash.ch,36735
spenglercup.ch,36732
syhost.ch,36637
staticlocal.ch,36630
newday.ch,36627
fri-tic.ch,36610
morningstar.ch,36609
dropnet.ch,36608
gr.ch,36589
messaging.ch,36514
holidaycheck.ch,36512
eunet.ch,36502
dellaro.ch,36495
datawire.ch,36395
pcp.ch,36369
escapenet.ch,36229
help.ch,36201
oris.ch,36186
rednet.ch,36139
dosenbach.ch,36030
evolvegroup.ch,36028
conforama.ch,36015
netjump.ch,35951
hin.ch,35937
so.ch,35899
graduateinstitute.ch,35879
distrelec.ch,35842
altea-services.ch,35757
webkeeper.ch,35739
backbone.ch,35729
smallte.ch,35725
bomm.ch,35717
triwdata.ch,35686
swiss-support.ch,35673
entex.ch,35621
immomigsa.ch,35614
yop.ch,35518
sefanet.ch,35499
radioswisspop.ch,35452
your-web.ch,35444
citrin.ch,35430
tremegisto.ch,35411
gurochan.ch,35340
webne.ch,35318
byteworks.ch,35218
deindeal.ch,35104
webkoenig.ch,35087
simplehosting.ch,35056
jungfrau.ch,34957
bl.ch,34933
ecoweb.ch,34863
diffinco.ch,34826
lausanne.ch,34686
beobachter.ch,34632
sdd1.ch,34580
default.ch,34575
zermatt.ch,34547
adspot.ch,34525
a-z.ch,34486
link.ch,34476
loginserver.ch,34432
suva.ch,34431
nine-ws.ch,34375
axianet.ch,34319
galenica.ch,34314
rtr.ch,34195
fasthosting.ch,34133
jse.ch,34079
ify.ch,33992
geoinfoit.ch,33951
goldbach-targeting.ch,33913
westwing.ch,33855
eqipe.ch,33829
swisscomdata.ch,33771
amenic.ch,33748
sonntagszeitung.ch,33720
webexpert.ch,33691
business-exchange.ch,33609
netgear.ch,33604
research.ch,33515
pro-senectute.ch,33495
simplyhired.ch,33487
mtfweb.ch,33418
berneroberlaender.ch,33388
putlockers.ch,33327
fashionfriends.ch,33290
wa-research.ch,33276
zurich.ch,33274
tilllate.ch,33207
ymc.ch,33154
point.ch,33144
gsinfo.ch,33106
srfcdn.ch,33056
adnovum.ch,32990
adidas.ch,32960
exlibris.ch,32930
sogea.ch,32929
idsia.ch,32876
hommages.ch,32876
swissopengstaad.ch,32824
bilanz.ch,32814
emediate.ch,32649
twistednet.ch,32632
ticinonews.ch,32528
t-systems.ch,32458
sesamnet.ch,32414
adbw.ch,32410
skyguide.ch,32399
snb.ch,32378
lenouvelliste.ch,32351
bettybossi.ch,32349
pinoybay.ch,32301
bweb.ch,32267
wwf.ch,32227
everyware.ch,32197
interdiscount.ch,32170
umb.ch,32169
newsbox.ch,32166
garmin.ch,32158
football.ch,32156
ssatr.ch,32104
liip.ch,32094
pedacon.ch,32067
watchfreemovies.ch,32049
eztv.ch,32044
omnis.ch,32021
rtp.ch,31992
inware.ch,31932
news.ch,31867
itexa.ch,31845
emmi.ch,31843
q-x.ch,31833
fima-hosting.ch,31830
zoover.ch,31771
intergga.ch,31770
nscluster.ch,31762
alto.ch,31751
newsnet.ch,31750
prospective.ch,31715
quicknet.ch,31684
zalando-lounge.ch,31657
telemedia.ch,31646
helsana.ch,31631
hefr.ch,31586
belimo.ch,31546
aare-rz.ch,31537
blackphone.ch,31459
zooplus.ch,31448
eye.ch,31425
winterthur.ch,31420
copperfasten.ch,31412
in4u.ch,31378
onebyte.ch,31360
extratorrents.ch,31299
widewalls.ch,31287
emp-online.ch,31280
upc-cablecom.ch,31278
ackermann.ch,31275
csti.ch,31249
tomas.ch,31249
zuonline.ch,31229
allianz-suisse.ch,31208
heberg.ch,31208
css.ch,31202
hotelscombined.ch,31159
cyberiade.ch,31155
wapspirit.ch,31152
ghi.ch,31118
sbbmobile.ch,31115
gva.ch,31110
safemail.ch,31078
fust.ch,31059
he-arc.ch,31005
hellofresh.ch,30977
sevitec.ch,30962
dakutorrents.ch,30913
cldns.ch,30896
bobbibrown.ch,30850
thenet.ch,30837
ticino.ch,30814
scout24.ch,30784
hugy.ch,30784
schweizmobil.ch,30745
car4you.ch,30708
bcv.ch,30656
besonet.ch,30634
rpetri.ch,30596
safesear.ch,30563
pipeline.ch,30505
futurecom.ch,30502
flughafen-zuerich.ch,30492
netboot.ch,30466
wifisolution.ch,30464
pardo.ch,30376
qoqa.ch,30341
e-park.ch,30319
johngehrig.ch,30270
wellhosted.ch,30191
supercard.ch,30177
maillink.ch,30141
nettrust.ch,30073
pixelized.ch,30014
tchibo.ch,29990
statravel.ch,29904
netserv.ch,29901
mangoldpartner.ch,29896
netsolution.ch,29833
fenaco.ch,29820
dynamic-net.ch,29725
cadiware.ch,29721
marionnaud.ch,29608
hesge.ch,29605
ocaholic.ch,29605
quickline.ch,29505
moneypark.ch,29480
itship.ch,29478
vs.ch,29465
swissdigicert.ch,29439
snf.ch,29418
innov8.ch,29408
zugernet.ch,29402
meteoswiss.ch,29386
ifolor.ch,29358
teleboy.ch,29343
outnow.ch,29332
zueritipp.ch,29327
smilla.ch,29296
wng.ch,29285
myemotions.ch,29204
travelgenio.ch,29202
aarboard.ch,29181
xeiro.ch,29165
oekohosting.ch,29082
interdesk.ch,29045
wir-koennen-alles.ch,28982
elby.ch,28918
netcase.ch,28877
bern.ch,28876
tdh.ch,28798
decweb.ch,28745
xwave.ch,28727
bonprix.ch,28717
rigilan.ch,28689
langenthalertagblatt.ch,28663
boalingua.ch,28662
cdt.ch,28655
nintendo.ch,28574
schweizer-domain.ch,28555
unizh.ch,28521
alpha.ch,28491
horus.ch,28481
glaronia.ch,28468
sctv.ch,28463
go4web.ch,28405
ssm.ch,28390
jelmoli-shop.ch,28387
antanet.ch,28337
slf.ch,28308
cokepopcorn.ch,28290
zynex.ch,28287
bls.ch,28233
baernerbaer.ch,28214
supsi.ch,28207
adot.ch,28204
mailstation.ch,28176
vtxnet.ch,28155
starnet.ch,28152
parship.ch,28126
guideloisirs.ch,28094
rhb.ch,28093
freitag.ch,28057
exelinfo.ch,28046
domainhost.ch,28045
creants.ch,28043
wambo.ch,28032
cdi.ch,28002
chrono24.ch,27997
amag.ch,27996
fibl.ch,27904
titolo.ch,27900
iheid.ch,27887
cinergy.ch,27854
ticino-online.ch,27800
weserve.ch,27797
schweizerfamilie.ch,27793
transfermarkt.ch,27790
olmero.ch,27785
dns-cloud.ch,27778
orcwebhosting.ch,27767
otakumole.ch,27764
concepto.ch,27680
educa.ch,27673
fsit.ch,27634
home.ch,27604
isource.ch,27597
geektvonline.ch,27543
unicible.ch,27519
tep.ch,27490
loterie.ch,27487
animeget.ch,27485
bernerbaer.ch,27484
siroop.ch,27480
arcinfo.ch,27471
teleport.ch,27430
deal.ch,27404
nhabitus.ch,27393
magnet.ch,27345
bally.ch,27335
vertbaudet.ch,27276
ihacom.ch,27275
20minuti.ch,27268
woody.ch,27262
paus.ch,27238
primewire.ch,27231
dvbern.ch,27204
msf.ch,27168
baz.ch,27150
tele2.ch,27140
waffles.ch,27104
my-store.ch,27097
anorg.ch,27086
mc4web.ch,27072
jobwinner.ch,27069
20minuten.ch,27012
cscs.ch,27011
kesako.ch,26974
hevs.ch,26969
epost.ch,26953
msp-redirect.ch,26941
mediscope.ch,26937
green.ch,26921
jesus.ch,26921
dataway.ch,26885
lausannecites.ch,26866
csem.ch,26812
mitnet.ch,26783
orellfuessli.ch,26723
renovero.ch,26706
labcc.ch,26698
mit.ch,26681
siemens.ch,26624
bag.ch,26624
hosttown.ch,26621
computerworld.ch,26611
webpark.ch,26543
steffeninf.ch,26529
meteomedia.ch,26526
sciencetool.ch,26510
bantigerpost.ch,26489
motoscout24.ch,26475
cyberduck.ch,26458
generali.ch,26428
trafficwave.ch,26410
beliani.ch,26395
sitenable.ch,26377
mainbase.ch,26350
interactivebrokers.ch,26342
netgrouper.ch,26341
10g.ch,26305
exion.ch,26230
abacus.ch,26220
unisi.ch,26211
juso-gr.ch,26182
steg-electronics.ch,26180
solodom.ch,26174
maserati.ch,26141
phzh.ch,26140
menkisys.ch,26130
ggs.ch,26120
scnr.ch,26093
thurweb.ch,26075
photografix.ch,26049
worldsoft.ch,26026
web-d-vision.ch,25987
lycamobile.ch,25935
lesobservateurs.ch,25935
ceoo.ch,25878
presseportal.ch,25869
romande-energie.ch,25834
unep.ch,25804
swinog.ch,25782
pearsoft.ch,25775
refline.ch,25765
weaver.ch,25763
kpmg.ch,25754
prohelvetia.ch,25744
b-source.ch,25732
filmikz.ch,25730
rero.ch,25724
dns1.ch,25722
kellerinformatik.ch,25703
neologic.ch,25638
prevosti.ch,25614
sowind.ch,25561
access.ch,25550
eawag.ch,25527
planetfun.ch,25525
colocore.ch,25511
leregional.ch,25505
zg.ch,25494
enuvo.ch,25452
internet-box.ch,25440
jobsuchmaschine.ch,25390
toweb.ch,25376
ria.ch,25359
efinancialcareers.ch,25359
axa-winterthur.ch,25356
practeo.ch,25327
networking.ch,25326
into.ch,25312
dravenstales.ch,25302
smte.ch,25285
bielchessfestival.ch,25252
studer.ch,25239
vnv-hosting.ch,25230
pocketpc.ch,25184
hometogo.ch,25152
swissmilk.ch,25144
nte.ch,25134
baloise.ch,25102
mobi.ch,25087
ecolint.ch,25071
fcb.ch,25051
auto-online.ch,25045
clarins.ch,25016
quelle.ch,24988
corner.ch,24988
postauto.ch,24964
hotelplan.ch,24931
cineman.ch,24898
id-redirect.ch,24894
tripmode.ch,24859
youthhostel.ch,24848
swisscard.ch,24840
journaldemorges.ch,24829
yplay.ch,24819
dns2.ch,24800
securedns.ch,24796
weltbild.ch,24781
bgdi.ch,24775
cloudcluster.ch,24745
eat.ch,24727
pilatus-aircraft.ch,24717
bauundhobby.ch,24654
corum.ch,24635
finma.ch,24626
onax.ch,24625
seminare.ch,24601
philips.ch,24591
postshop.ch,24588
w-4.ch,24525
4webspace.ch,24507
toshiba.ch,24498
newhome.ch,24480
webinformatik.ch,24453
axone.ch,24415
gonser.ch,24415
zvv.ch,24388
stmoritz.ch,24354
isi.ch,24351
leshop.ch,24350
