domainname,nr_src
upc.ch,48368
basler.ch,48361
evensi.ch,48330
empa.ch,48272
dns24.ch,48156
asturian-network.ch,48126
alpinedc.ch,48065
pimpernet.ch,48052
netspan.ch,48028
mnbsserver.ch,48020
ti.ch,48002
hirslanden.ch,47996
galactus.ch,47980
ville-ge.ch,47891
cscs.ch,47829
brack.ch,47798
internezzohosting.ch,47786
pearl.ch,47722
bestview.ch,47721
idiap.ch,47675
tagblatt.ch,47649
mammut.ch,47618
livenet.ch,47577
stzh.ch,47552
pedacon.ch,47427
bluemouse.ch,47399
axa.ch,47394
pubmt.ch,47278
siw.ch,47193
liteweb.ch,47131
wsl.ch,47124
stepping-stone.ch,47091
annabelle.ch,47030
xiag.ch,47024
getback.ch,46940
icinternet.ch,46751
radioswissclassic.ch,46665
register.ch,46614
netstyle.ch,46608
creanet.ch,46498
movetec-server.ch,46328
cs2.ch,46285
fastbooking.ch,46272
bboxbbs.ch,46138
vritec.ch,45997
mpdkim2.ch,45901
anycastdns.ch,45783
dropnet.ch,45672
myhostpoint.ch,45653
migrosmedien.ch,45643
feelfree.ch,45438
keeptraffic.ch,45311
galaxus.ch,45221
coopathome.ch,45042
radioswissjazz.ch,44981
globonet.ch,44972
hostsolutions.ch,44882
so.ch,44820
hin.ch,44800
hsbc.ch,44685
diffinco.ch,44592
tcs.ch,44568
swiss-support.ch,44521
thtag.ch,44519
blickamabend.ch,44463
skyguide.ch,44437
pinoybay.ch,44367
help.ch,44312
style-magazin.ch,44296
gr.ch,44204
microspot.ch,44170
viseca.ch,44157
starticket.ch,44143
curaden-hosting.ch,44070
4host.ch,44001
finews.ch,43890
hefr.ch,43877
cyhost.ch,43875
pctipp.ch,43867
he-arc.ch,43860
altea-services.ch,43750
boomte.ch,43727
rednet.ch,43706
coca-cola.ch,43687
extratorrents.ch,43684
ch.ch,43578
graduateinstitute.ch,43335
link.ch,43301
byteworks.ch,43273
halma-dns.ch,43264
escapenet.ch,43216
business-exchange.ch,43150
esteelauder.ch,42950
syhost.ch,42929
entex.ch,42850
rolotec.ch,42708
wng.ch,42707
swisscomdata.ch,42675
triwdata.ch,42600
directferries.ch,42536
englishforum.ch,42526
thelocal.ch,42493
webkeeper.ch,42454
your-web.ch,42409
toppreise.ch,42406
colgate.ch,42351
yop.ch,42241
netjump.ch,42170
naefmarco.ch,42119
webne.ch,42113
backbone.ch,42106
citrin.ch,42059
tremegisto.ch,42053
fasthosting.ch,42045
cash.ch,42027
suva.ch,42013
messaging.ch,41983
holidaycheck.ch,41962
simplehosting.ch,41947
intergga.ch,41906
immomigsa.ch,41857
solodom.ch,41837
distrelec.ch,41832
besonet.ch,41823
immostreet.ch,41800
dellaro.ch,41799
meteoswiss-app.ch,41707
idmobile.ch,41661
lausanne.ch,41656
amenic.ch,41363
ify.ch,41217
ecoweb.ch,41183
bomm.ch,41093
unisi.ch,41050
aargauerzeitung.ch,41025
bl.ch,41005
morningstar.ch,40968
oris.ch,40910
belimo.ch,40746
newday.ch,40723
unicible.ch,40650
webkoenig.ch,40603
axianet.ch,40545
zurich.ch,40380
beobachter.ch,40324
sdd1.ch,40297
zermatt.ch,40222
sefanet.ch,40180
football.ch,40066
sesamnet.ch,39953
rotronic.ch,39907
wwf.ch,39857
galenica.ch,39837
omnis.ch,39834
mtfweb.ch,39767
webexpert.ch,39761
adbw.ch,39743
dosenbach.ch,39664
meteoswiss.ch,39613
loginserver.ch,39612
everyware.ch,39584
nine-ws.ch,39561
eqipe.ch,39542
westwing.ch,39541
sogea.ch,39538
axone.ch,39467
eda.ch,39454
edreams.ch,39326
itexa.ch,39323
telemedia.ch,39289
staticlocal.ch,39287
sixt.ch,39286
orcwebhosting.ch,39243
wapspirit.ch,39212
metas.ch,39205
fri-tic.ch,39046
cadiware.ch,39018
mediamarkt.ch,38930
radioswisspop.ch,38922
jse.ch,38913
smallte.ch,38912
css.ch,38879
safemail.ch,38822
thenet.ch,38821
a-z.ch,38817
fima-hosting.ch,38801
jungfrau.ch,38795
default.ch,38666
inware.ch,38651
adnovum.ch,38648
datawire.ch,38554
t-systems.ch,38553
gurochan.ch,38535
liip.ch,38492
spenglercup.ch,38477
netserv.ch,38471
pipeline.ch,38435
wa-research.ch,38293
interdiscount.ch,38282
deindeal.ch,38242
eye.ch,38104
fih.ch,38091
gsinfo.ch,37991
bettybossi.ch,37952
berneroberlaender.ch,37870
helsana.ch,37822
ymc.ch,37814
widewalls.ch,37802
csem.ch,37776
allianz-suisse.ch,37659
bilanz.ch,37618
greensector.ch,37593
q-x.ch,37549
conforama.ch,37545
fashionfriends.ch,37529
rtp.ch,37462
emmi.ch,37462
bcv.ch,37460
bravofly.ch,37444
wat.ch,37441
copperfasten.ch,37389
fust.ch,37379
sevitec.ch,37312
umb.ch,37279
simplyhired.ch,37262
newsbox.ch,37230
talus.ch,37191
fenaco.ch,37158
quicknet.ch,37122
point.ch,37072
winterthur.ch,37020
zooplus.ch,37012
maillink.ch,36947
csti.ch,36933
onebyte.ch,36903
in4u.ch,36834
snb.ch,36788
sowind.ch,36785
cldns.ch,36782
prospective.ch,36746
rtr.ch,36670
quickline.ch,36592
cyberiade.ch,36578
twistednet.ch,36431
zugernet.ch,36397
hugy.ch,36359
exlibris.ch,36356
zuonline.ch,36323
aare-rz.ch,36310
e-park.ch,36276
re-web.ch,36268
alto.ch,36181
wellhosted.ch,36177
futurecom.ch,36174
hesge.ch,36148
wifisolution.ch,36146
johngehrig.ch,36120
bweb.ch,36062
news.ch,36061
goldbach-targeting.ch,36035
ntb.ch,36019
cinergy.ch,35979
vtxnet.ch,35978
heberg.ch,35966
creants.ch,35931
garmin.ch,35913
nettrust.ch,35887
allvid.ch,35854
tomas.ch,35741
sbbmobile.ch,35728
interdesk.ch,35714
watchfreemovies.ch,35679
putlockers.ch,35666
hevs.ch,35645
lenouvelliste.ch,35640
dns1.ch,35544
netboot.ch,35510
eztv.ch,35500
bern.ch,35493
dynamic-net.ch,35461
sarenza.ch,35413
exenti.ch,35412
ackermann.ch,35394
pardo.ch,35367
car4you.ch,35352
schweizer-domain.ch,35256
fsit.ch,35216
evolvegroup.ch,35207
ghi.ch,35190
tele2.ch,35093
chrono24.ch,35031
bedag.ch,35030
netgear.ch,35021
pixelized.ch,35012
netsolution.ch,34939
exelinfo.ch,34893
hellofresh.ch,34872
gva.ch,34798
oekohosting.ch,34731
sig.ch,34688
mangoldpartner.ch,34647
wir-koennen-alles.ch,34638
ssatr.ch,34627
idsia.ch,34602
tilllate.ch,34556
upc-cablecom.ch,34537
myemotions.ch,34504
emp-online.ch,34502
ggs.ch,34496
aarboard.ch,34448
adidas.ch,34404
smilla.ch,34388
isource.ch,34385
decweb.ch,34378
xwave.ch,34359
zoover.ch,34270
dns2.ch,34196
xeiro.ch,34179
ocaholic.ch,34142
srfcdn.ch,34083
slf.ch,34045
innov8.ch,34031
vs.ch,34011
kesako.ch,33991
mitnet.ch,33975
arcinfo.ch,33915
toweb.ch,33881
antanet.ch,33866
dns-cloud.ch,33850
outnow.ch,33839
tchibo.ch,33822
orellfuessli.ch,33818
dvbern.ch,33812
weserve.ch,33774
magnet.ch,33759
rhb.ch,33758
safesear.ch,33729
ticino.ch,33729
domainhost.ch,33597
zalando-lounge.ch,33595
teleprint.ch,33571
flughafen-zuerich.ch,33568
tep.ch,33518
mit.ch,33516
boalingua.ch,33513
cdi.ch,33504
amag.ch,33499
mc4web.ch,33497
itship.ch,33391
go4web.ch,33384
supsi.ch,33384
jesus.ch,33374
qoqa.ch,33369
hommages.ch,33360
cdt.ch,33339
rigilan.ch,33338
teleport.ch,33319
horus.ch,33267
fibl.ch,33201
siemens.ch,33146
rpetri.ch,33101
tdh.ch,33087
webpark.ch,32987
rpn.ch,32979
statravel.ch,32960
pilatus-aircraft.ch,32939
langenthalertagblatt.ch,32935
mainbase.ch,32910
snf.ch,32905
paus.ch,32815
schweizmobil.ch,32800
sonntagszeitung.ch,32792
ticino-online.ch,32790
bag.ch,32773
bobbibrown.ch,32690
epost.ch,32655
photografix.ch,32640
netcase.ch,32581
olmero.ch,32559
valais.ch,32545
youthhostel.ch,32528
green.ch,32515
steffeninf.ch,32486
alpha.ch,32481
webxchange.ch,32445
internet-box.ch,32395
4webspace.ch,32310
starnet.ch,32293
unizh.ch,32283
educa.ch,32241
siroop.ch,32178
vaudoise.ch,32160
loterie.ch,32121
freitag.ch,32118
adot.ch,32056
10g.ch,32056
travelgenio.ch,32043
baernerbaer.ch,32035
labcc.ch,32000
adspot.ch,31989
neologic.ch,31971
netgrouper.ch,31970
concepto.ch,31970
bls.ch,31964
schweizerfamilie.ch,31925
dplanet.ch,31914
dakutorrents.ch,31913
mailstation.ch,31874
parship.ch,31834
zynex.ch,31782
iheid.ch,31769
elby.ch,31723
snd47.ch,31651
hosttown.ch,31629
planetfun.ch,31611
thurweb.ch,31593
moneypark.ch,31526
menkisys.ch,31521
computerworld.ch,31518
networking.ch,31440
renovero.ch,31429
pearsoft.ch,31407
primewire.ch,31347
generali.ch,31329
bernerbaer.ch,31304
waffles.ch,31265
abacus.ch,31198
gas-com.ch,31181
jelmoli-shop.ch,31155
msf.ch,31152
b-source.ch,31144
woody.ch,31088
ghisler.ch,31079
newsnet.ch,31036
nintendo.ch,31031
ifolor.ch,31005
exion.ch,30989
into.ch,30988
cokepopcorn.ch,30932
worldsoft.ch,30921
sulzer.ch,30903
jobwinner.ch,30885
cyberduck.ch,30882
vshn.ch,30867
emediate.ch,30857
baloise.ch,30855
scout24.ch,30853
sitenable.ch,30824
spectraweb.ch,30819
20minuti.ch,30789
home.ch,30770
phzh.ch,30758
romande-energie.ch,30753
yplay.ch,30724
nhabitus.ch,30724
titolo.ch,30718
gmos.ch,30711
deal.ch,30707
mediscope.ch,30700
glaronia.ch,30686
web-d-vision.ch,30678
sciencetool.ch,30646
kpmg.ch,30640
usatv.ch,30617
teleboy.ch,30590
interactivebrokers.ch,30549
icrcom.ch,30537
unep.ch,30443
bally.ch,30421
ria.ch,30391
maserati.ch,30355
lausannecites.ch,30329
tkcloud.ch,30321
20minuten.ch,30319
lesobservateurs.ch,30285
openstream.ch,30268
amnesty.ch,30254
blackphone.ch,30254
prohelvetia.ch,30216
eawag.ch,30197
scnr.ch,30188
openload.ch,30183
wambo.ch,30170
cloudnode.ch,30157
axa-winterthur.ch,30143
guideloisirs.ch,30129
hotelplan.ch,30091
trafficwave.ch,30058
fcb.ch,30053
w-4.ch,30046
presseportal.ch,29987
kbntx.ch,29974
swissmilk.ch,29974
swissdigicert.ch,29971
fing.ch,29965
2edaadmin.ch,29962
marionnaud.ch,29958
isi.ch,29946
my-store.ch,29927
nte.ch,29917
beliani.ch,29910
bantigerpost.ch,29903
anorg.ch,29891
corner.ch,29887
bonprix.ch,29874
hotelscombined.ch,29869
ecolint.ch,29858
transfermarkt.ch,29849
psinet.ch,29801
elca.ch,29749
wion.ch,29729
pocketpc.ch,29724
cloudcluster.ch,29719
rero.ch,29711
zg.ch,29697
ceoo.ch,29676
baz.ch,29663
vertbaudet.ch,29568
ssm.ch,29493
leregional.ch,29470
bgdi.ch,29437
auto-online.ch,29433
otakumole.ch,29391
portia.ch,29380
zenvoo.ch,29371
sctv.ch,29356
jobsuchmaschine.ch,29318
zline.ch,29304
quelle.ch,29285
rcv.ch,29277
postauto.ch,29269
supercard.ch,29231
bestforyou.ch,29199
feiertagskalender.ch,29180
webinformatik.ch,29139
dravenstales.ch,29137
bison-its.ch,29088
immerda.ch,29065
steg-electronics.ch,29064
id-redirect.ch,29050
united-security-providers.ch,29009
swisscard.ch,29003
journaldemorges.ch,28989
messe.ch,28988
bergfex.ch,28978
animeget.ch,28955
giordano.ch,28949
smarthosting.ch,28929
usgang.ch,28879
aviation.ch,28858
neovision.ch,28855
1a-websolutions.ch,28852
efinancialcareers.ch,28820
editionsatlas.ch,28819
refline.ch,28815
ftia.ch,28794
