domainname,nr_src
qlns.ch,101586
netrics.ch,100861
host.ch,100398
cryptowat.ch,100058
tutti.ch,99406
local.ch,99147
abuse.ch,98670
shinternet.ch,98563
adquality.ch,97815
ezimg.ch,97288
trendhosting-net.ch,96328
xmedia.ch,96308
citycable.ch,95979
ricardo.ch,95910
swisstxt.ch,95665
hostorama.ch,95452
metanet.ch,95383
nexlink.ch,95358
nth.ch,94839
virtualtec.ch,94769
ewdns.ch,94712
unisg.ch,94255
datapark.ch,94173
datacomm.ch,94168
datacenter-migros.ch,93965
goeast.ch,93878
5ms.ch,93530
fastnet.ch,93366
flashcable.ch,93132
syhosting.ch,92750
pcdog.ch,92499
homegate.ch,90819
weblink.ch,90415
wingo.ch,89876
u-blox.ch,89460
uci.ch,89419
iec.ch,89205
unifr.ch,88149
moonb.ch,87936
dns-net.ch,87916
nextron.ch,87458
sinkhole.ch,87287
rhone.ch,86836
dns-zonen.ch,86298
letemps.ch,86098
tsinger.ch,86055
ellb.ch,85160
hosting-ch.ch,84812
fhnw.ch,84607
be.ch,84267
lematin.ch,84030
ti-edu.ch,84013
glassdoor.ch,83895
movie4u.ch,83213
servertown.ch,83120
000.ch,83026
softronics.ch,82991
vd.ch,82975
jeuxjeuxjeux.ch,82892
swisslos.ch,81642
tdg.ch,81500
geschichtedergegenwart.ch,81126
momondo.ch,80883
begasoft.ch,80761
suedostschweiz.ch,80253
geberit.ch,80246
watson.ch,80217
arcade.ch,79671
036.ch,79398
zhaw.ch,79197
tcnet.ch,78328
wohlbier.ch,78202
worldcom.ch,78177
rsnweb.ch,78037
postfinance.ch,78021
astro.ch,77928
domrobot.ch,77696
imd.ch,77634
i-web.ch,77562
hitparade.ch,77459
autoscout24.ch,77451
leunet.ch,77230
square7.ch,77189
firestorm.ch,77173
gbucket.ch,76976
tio.ch,76913
24heures.ch,76829
20min-tv.ch,76620
spreitzer.ch,75998
senselan.ch,75649
agenceweb.ch,75318
sceur.ch,75201
wef.ch,75165
fourmilab.ch,74903
digitecgalaxus.ch,74765
comparis.ch,74569
meteonews.ch,74310
unog.ch,74295
solarcom.ch,74113
ebu.ch,72983
ricardostatic.ch,72843
spielyeti.ch,72421
digitec.ch,72386
scibile.ch,72234
datenpark.ch,72175
psideo.ch,72132
xelon.ch,72122
messebasel.ch,71794
deep.ch,71732
flow.ch,71664
gotdns.ch,71305
xprofiler.ch,71136
adslplus.ch,71006
ne.ch,70901
neotrend.ch,70733
ge.ch,70628
cablecom.ch,70170
hslu.ch,70046
mtfcloud.ch,69999
kfsb.ch,69886
eyeonx.ch,69714
torrentdownload.ch,69627
fooby.ch,69600
scsstatic.ch,69531
bfh.ch,69523
ips.ch,69460
oetiker.ch,69317
glattnet.ch,69151
danzz.ch,69112
unine.ch,69006
swisslife.ch,68933
upc.ch,68867
anibis.ch,68696
hiho.ch,68683
scalera.ch,68642
nameserver.ch,68026
oriented.ch,67931
sysco.ch,67690
jonasschnelli.ch,67310
spimg.ch,67179
avectris.ch,66925
serverbase.ch,66890
rsi.ch,66669
bernerzeitung.ch,66619
bazonline.ch,66521
immoscout24.ch,66329
etat-ge.ch,66194
centinated.ch,66136
internetgalerie.ch,66073
snd1.ch,65976
ehl.ch,65908
raq.ch,65870
zsz.ch,65777
ipcc.ch,65618
streamboatserver.ch,64792
luzernerzeitung.ch,64731
tcrn.ch,64690
salt.ch,64652
college.ch,64564
lsne.ch,64561
ganesh-hosting.ch,64449
surveymonkey.ch,64445
nnv.ch,64290
raiffeisen.ch,64171
icinternet.ch,64046
mailprofiler.ch,63943
chuv.ch,63736
ahja.ch,63711
netoxygen.ch,63513
jobs.ch,63225
derbund.ch,63130
onlime.ch,62934
isb-sib.ch,62460
hostmax.ch,62380
ebmnet.ch,62375
domaintraffic.ch,62342
serverdns.ch,62260
fuw.ch,62193
xn--allestrungen-9ib.ch,62106
ebookers.ch,61837
ntd.ch,61790
cleanmail.ch,61748
net2000.ch,61746
fr.ch,61348
slynet.ch,61212
mail-ch.ch,60991
databaar.ch,60958
komodo.ch,60719
trit.ch,60671
coopathome.ch,60412
exoscale.ch,60188
bs.ch,60174
byteworks.ch,60166
srg-ssr.ch,60083
tagblatt.ch,60066
oca.ch,60012
inic.ch,60006
spreadshirt.ch,59948
zh.ch,59799
deckpoint.ch,59772
usz.ch,59693
webcreatif.ch,59670
static-nzz.ch,59609
web-agentur.ch,59362
moneyhouse.ch,59084
solidit.ch,58471
ggaweb.ch,58469
pnow.ch,57993
aladin21.ch,57954
zhdk.ch,57940
masterhomepage.ch,57876
usi.ch,57730
webways.ch,57611
psi.ch,57388
swisslog.ch,57387
nexanet.ch,57318
uploadable.ch,57287
inx.ch,57131
gia.ch,57127
swissonline.ch,57111
evard.ch,56975
qos.ch,56798
witweb.ch,56712
lafourchette.ch,56703
zic-network.ch,56672
ztonline.ch,56632
zoink.ch,56622
cybernetwork.ch,56556
audatex.ch,56417
bluemail.ch,56382
nscluster.ch,56340
sixt.ch,56069
manor.ch,56062
finanzen.ch,55872
1ahosting.ch,55870
ag.ch,55822
jobup.ch,55682
bilan.ch,55643
netmind.ch,55612
friday-magazine.ch,55526
femina.ch,55526
emilfrey.ch,55483
hotmail.ch,55317
getback.ch,55315
enidan.ch,55308
aladin.ch,55222
tg.ch,54888
network-corner.ch,54771
vtxmail.ch,54710
exovoid.ch,54710
hostsolutions.ch,54708
netcetera.ch,54693
cpstatic.ch,54662
hung.ch,54578
swissquote.ch,54242
infofactory.ch,54206
adtracker.ch,54098
zkb.ch,54010
azmedien.ch,54005
xiag.ch,53581
alpinedc.ch,53353
lombardodier.ch,53320
brack.ch,53308
pimpernet.ch,53296
axa.ch,53271
smallte.ch,53112
variti.ch,53079
dreamstore.ch,52972
rolotec.ch,52891
pxlpartner.ch,52832
galaxus.ch,52814
ctek.ch,52656
sg.ch,52577
livenet.ch,52518
boomte.ch,52450
ticinohosting.ch,52447
alixon.ch,52409
ville-ge.ch,52373
amenic.ch,52322
ti.ch,52272
register.ch,52230
conrad.ch,52224
internetone.ch,52136
tcs.ch,52068
help.ch,51939
hsr.ch,51772
schweizer-illustrierte.ch,51679
netstyle.ch,51595
bluemouse.ch,51583
competec.ch,51579
educanet2.ch,51554
edreams.ch,51264
iso.ch,51113
stadt-zuerich.ch,50791
hesge.ch,50740
insign.ch,50730
gr.ch,50721
freesurf.ch,50556
pctipp.ch,50553
prezenz.ch,50510
glaro.ch,50449
graduateinstitute.ch,50398
mpdkim2.ch,50222
webexpert.ch,50138
dasmagazin.ch,50134
wsl.ch,50120
annabelle.ch,50119
handelszeitung.ch,50059
stepping-stone.ch,49914
myhostpoint.ch,49895
distrelec.ch,49857
heig-vd.ch,49849
pearl.ch,49842
bestview.ch,49694
intername.ch,49587
so.ch,49574
idiap.ch,49568
evensi.ch,49244
hirslanden.ch,49020
canoo.ch,48954
lu.ch,48922
thelocal.ch,48876
immomigsa.ch,48860
hsbc.ch,48828
hellofresh.ch,48785
insel.ch,48658
curaden-hosting.ch,48580
creanet.ch,48394
migrosmedien.ch,48352
trenka.ch,48202
liteweb.ch,48177
finews.ch,48102
ziknet.ch,47968
xn--ae-tja.ch,47927
viseca.ch,47905
guests.ch,47831
basler.ch,47826
englishforum.ch,47778
eunet.ch,47735
cs2.ch,47639
westwing.ch,47590
starticket.ch,47519
meteocentrale.ch,47397
getplaykids.ch,47283
ch.ch,47262
tui.ch,47241
simplehosting.ch,47199
dns24.ch,47191
immostreet.ch,47183
a-z.ch,47112
aargauerzeitung.ch,47100
cash.ch,47056
cinergy.ch,46945
syhost.ch,46940
sbbmobile.ch,46883
ngit.ch,46880
style-magazin.ch,46813
fastbooking.ch,46737
lausanne.ch,46695
penta.ch,46502
webkoenig.ch,46501
net4all.ch,46399
stnet.ch,46365
glei.ch,46347
yop.ch,46338
adspot.ch,46328
globonet.ch,46040
webkeeper.ch,45989
morningstar.ch,45986
tchibo.ch,45947
netspan.ch,45943
oris.ch,45936
zooplus.ch,45932
anycastdns.ch,45889
exlibris.ch,45853
upc-cablecom.ch,45846
radioswissclassic.ch,45836
frey-net.ch,45788
your-web.ch,45786
microspot.ch,45674
emp-eaw.ch,45668
smte.ch,45667
apgsga.ch,45627
stzh.ch,45598
yetnet.ch,45585
cembra.ch,45532
movetec-server.ch,45528
iheid.ch,45407
lyoness.ch,45371
altea-services.ch,45226
widewalls.ch,45076
hostedsolution.ch,45044
inware.ch,44864
messe.ch,44859
halma-dns.ch,44800
4server.ch,44789
webne.ch,44734
gurochan.ch,44684
blickamabend.ch,44546
entex.ch,44504
interdiscount.ch,44341
vsnet.ch,44272
fsit.ch,44260
rtp.ch,44217
orellfuessli.ch,44200
4host.ch,44186
zermatt.ch,44127
he-arc.ch,44127
mediamarkt.ch,44096
switchplus-mail.ch,43992
siw.ch,43954
radioswissjazz.ch,43925
toppreise.ch,43876
ecoweb.ch,43831
escapenet.ch,43689
mironet.ch,43677
dropnet.ch,43629
unity-web.ch,43446
citrin.ch,43418
vritec.ch,43358
jungfrau.ch,43322
bettybossi.ch,43306
eqipe.ch,43264
naefmarco.ch,43193
localsearch.ch,43032
internezzohosting.ch,42899
eye.ch,42896
tripmode.ch,42885
radiosonline.ch,42708
beobachter.ch,42699
laureate.ch,42498
suva.ch,42357
staticlocal.ch,42304
newsbox.ch,42284
css.ch,42284
bomm.ch,42184
cyhost.ch,42182
bboxbbs.ch,42099
hefr.ch,42092
xwave.ch,42082
zalando-lounge.ch,42065
football.ch,41994
novahosting.ch,41973
sdd1.ch,41968
rpetri.ch,41876
telemedia.ch,41872
thtag.ch,41772
holidaycheck.ch,41761
bonprix.ch,41724
jse.ch,41706
energy.ch,41564
keeptraffic.ch,41500
swiss-support.ch,41494
fima-hosting.ch,41487
teleboy.ch,41474
wng.ch,41468
slf.ch,41456
bl.ch,41455
toysrus.ch,41377
maillink.ch,41373
bweb.ch,41344
dell.ch,41273
gva.ch,41223
prospective.ch,41203
kdt-hosting.ch,41189
wifisolution.ch,41188
tissot.ch,41137
adbw.ch,41134
axianet.ch,41074
sefanet.ch,40991
ssatr.ch,40949
talus.ch,40920
kbntx.ch,40880
supsi.ch,40870
swissgrid.ch,40840
exenti.ch,40812
news.ch,40792
onebyte.ch,40746
omnis.ch,40662
xeiro.ch,40609
lenouvelliste.ch,40596
photografix.ch,40589
triwdata.ch,40501
fasthosting.ch,40495
qoqa.ch,40398
galenica.ch,40169
orcwebhosting.ch,40130
pwc.ch,40115
netboot.ch,40113
unepchemicals.ch,40090
mnbsserver.ch,40032
fih.ch,39970
fust.ch,39968
quickline.ch,39931
idmobile.ch,39892
cdt.ch,39864
winterthur.ch,39856
sesamnet.ch,39856
kellerinformatik.ch,39804
mangoldpartner.ch,39801
innov8.ch,39768
q-x.ch,39744
snd47.ch,39702
deindeal.ch,39677
csti.ch,39585
dvbern.ch,39478
meteoswiss-app.ch,39413
rero.ch,39342
bcv.ch,39301
ghi.ch,39205
tremegisto.ch,39174
insystem.ch,39142
wwf.ch,39127
alto.ch,39084
tvnow.ch,38926
ify.ch,38791
in4u.ch,38737
1ahostingpro.ch,38723
kuoni.ch,38718
sogea.ch,38668
helsana.ch,38606
snb.ch,38579
adnovum.ch,38570
boalingua.ch,38515
funnygames.ch,38473
trainline.ch,38446
tageswoche.ch,38389
newday.ch,38336
nhost.ch,38317
mammut.ch,38287
metas.ch,38281
netjump.ch,38279
loginserver.ch,38090
ubp.ch,38053
zurich.ch,37989
netgear.ch,37969
berneroberlaender.ch,37870
fashionfriends.ch,37852
home.ch,37844
kesako.ch,37833
parship.ch,37818
fenaco.ch,37807
schweizer-domain.ch,37764
t-systems.ch,37706
default.ch,37685
laredoute.ch,37656
axone.ch,37652
coca-cola.ch,37636
kronoz.ch,37633
lidl.ch,37613
e-park.ch,37514
asturian-network.ch,37513
sitenable.ch,37451
auto-online.ch,37435
hin.ch,37422
lesobservateurs.ch,37408
chrono24.ch,37405
ymc.ch,37370
wa-research.ch,37338
gsinfo.ch,37319
siroop.ch,37301
belimo.ch,37295
outnow.ch,37266
thenet.ch,37252
adidas.ch,37204
horus.ch,37175
enuvo.ch,37171
galactus.ch,37160
arcinfo.ch,37073
bauundhobby.ch,37018
sarenza.ch,37006
zuonline.ch,36979
pubmt.ch,36845
vs.ch,36837
cadiware.ch,36801
pressel.ch,36599
car4you.ch,36539
adot.ch,36533
educa.ch,36465
manyways.ch,36420
hugy.ch,36413
wat.ch,36303
johngehrig.ch,36277
hes-so.ch,36239
empa.ch,36225
liip.ch,36218
internet-box.ch,36215
domainhost.ch,36185
oekohosting.ch,36098
webpark.ch,36059
cscs.ch,35984
scnr.ch,35965
loterie.ch,35959
cdi.ch,35940
pinoybay.ch,35925
swissmilk.ch,35877
link.ch,35841
jesus.ch,35833
cldns.ch,35775
itship.ch,35606
icn.ch,35592
fm1today.ch,35570
getyourguide.ch,35563
zynex.ch,35470
bestforyou.ch,35466
statravel.ch,35458
id-redirect.ch,35446
creants.ch,35407
flughafen-zuerich.ch,35363
ticino.ch,35278
radioswisspop.ch,35276
ghisler.ch,35261
pcp.ch,35237
feiertagskalender.ch,35192
hommages.ch,35188
elby.ch,35172
everyware.ch,35091
decweb.ch,35084
mondovino.ch,35074
futurecom.ch,35065
twistednet.ch,35036
classicdb.ch,35009
intergga.ch,34918
davos.ch,34900
aboutyou.ch,34849
skyguide.ch,34839
umb.ch,34826
amag.ch,34821
dynamic-net.ch,34807
point.ch,34709
clarins.ch,34691
adsugar.ch,34669
anorg.ch,34667
cloudnode.ch,34648
titolo.ch,34594
netcase.ch,34580
computech-rz.ch,34570
go4web.ch,34526
hotelscombined.ch,34526
globus.ch,34503
cloudcluster.ch,34492
langenthalertagblatt.ch,34479
wir-koennen-alles.ch,34370
msf.ch,34338
ticinonews.ch,34326
aare-rz.ch,34318
myemotions.ch,34301
conforama.ch,34286
itexa.ch,34255
ortcloud.ch,34236
my-store.ch,34195
warplink.ch,34183
wellhosted.ch,34159
tilllate.ch,34099
feelfree.ch,34083
unep.ch,34070
rednet.ch,34058
planetfun.ch,34038
hevs.ch,33985
watchfreemovies.ch,33971
hosttree.ch,33899
schweizerfamilie.ch,33898
ria.ch,33841
mc4web.ch,33829
phzh.ch,33778
10g.ch,33770
opodo.ch,33740
domains.ch,33732
steffeninf.ch,33724
project-free-tv.ch,33709
mediscope.ch,33674
dns1.ch,33615
dns-cloud.ch,33612
jelmoli-shop.ch,33610
supercard.ch,33599
meteoswiss.ch,33587
freitag.ch,33574
opel.ch,33570
waffles.ch,33566
pipeline.ch,33563
xcampaign.ch,33538
ticino-online.ch,33532
zvv.ch,33523
computerworld.ch,33477
networking.ch,33457
bern.ch,33442
zoover.ch,33384
eztv.ch,33374
moneypark.ch,33367
green.ch,33346
swisscomdata.ch,33325
menkisys.ch,33274
stmoritz.ch,33208
mainbase.ch,33161
isource.ch,33140
renovero.ch,33126
cineman.ch,33125
infoteam.ch,33097
allianz-suisse.ch,33037
bag.ch,33022
lausannecites.ch,33006
interdesk.ch,32985
portia.ch,32961
leshop.ch,32942
swissirc.ch,32928
alpha.ch,32894
newhome.ch,32852
messaging.ch,32849
idsia.ch,32800
snf.ch,32781
baernerbaer.ch,32723
eawag.ch,32721
nettrust.ch,32710
wion.ch,32683
vidics.ch,32683
onax.ch,32649
antanet.ch,32633
ebookhunter.ch,32630
worldsoft.ch,32622
bls.ch,32602
mailxpert.ch,32600
dns2.ch,32577
backbone.ch,32572
zg.ch,32570
securedns.ch,32556
schweizmobil.ch,32532
heberg.ch,32518
soft-plus.ch,32492
beliani.ch,32404
sihf.ch,32365
olmero.ch,32360
postdispat.ch,32358
visual-fantastix.ch,32357
web-d-vision.ch,32338
ackermann.ch,32330
steg-electronics.ch,32326
xc-host.ch,32322
helvetia.ch,32289
exelinfo.ch,32227
eat.ch,32190
itligent.ch,32138
dravenstales.ch,32084
fcb.ch,32083
leregional.ch,32070
nintendo.ch,32070
refline.ch,32067
mycloud.ch,32058
tep.ch,32014
datawire.ch,32005
lehner-versand.ch,31989
csem.ch,31923
swisspass.ch,31916
toweb.ch,31884
rhb.ch,31842
agefi.ch,31838
unizh.ch,31818
bilanz.ch,31817
weserve.ch,31784
pilatus-aircraft.ch,31743
travelgenio.ch,31741
quicknet.ch,31741
srfcdn.ch,31729
20minuti.ch,31722
sciencetool.ch,31711
otakumole.ch,31678
concepto.ch,31613
weltbild.ch,31580
pixelized.ch,31577
kiehls.ch,31566
unisi.ch,31561
pearsoft.ch,31543
besonet.ch,31530
safesear.ch,31512
neologic.ch,31468
ifolor.ch,31432
goldbach-targeting.ch,31382
jobwinner.ch,31354
woody.ch,31339
mit.ch,31283
paus.ch,31202
usatv.ch,31191
webone.ch,31156
marionnaud.ch,31151
rtr.ch,31116
2edaadmin.ch,31110
4webspace.ch,31045
ville-geneve.ch,31042
audi.ch,30997
sarasin.ch,30914
wnd.ch,30908
postshop.ch,30893
vnv-hosting.ch,30837
pfister.ch,30836
simnetsa.ch,30825
allposters.ch,30785
pedacon.ch,30761
wog.ch,30744
baloise.ch,30733
vistaprint.ch,30698
staempfli.ch,30678
bernerbaer.ch,30640
nau.ch,30624
douglas.ch,30564
ceoo.ch,30542
mitnet.ch,30527
zugernet.ch,30515
aarboard.ch,30493
cumari.ch,30423
gas-com.ch,30418
swinog.ch,30389
graubuenden.ch,30294
momoco.ch,30269
republik.ch,30233
coopzeitung.ch,30220
labroye.ch,30215
popnet.ch,30177
zimi.ch,30143
madeleine-mode.ch,30127
ocaholic.ch,30110
orange.ch,30083
ebcomdns.ch,30083
laliberte.ch,30063
hug-ge.ch,30034
swisscard.ch,29992
sitrox.ch,29978
geschenkidee.ch,29956
vital-it.ch,29951
swissnetwork.ch,29947
opten.ch,29945
hosttown.ch,29920
ostjob.ch,29908
klubschule.ch,29869
jobsuchmaschine.ch,29857
matterhornparadise.ch,29844
verbier.ch,29838
swissdigicert.ch,29826
bantigerpost.ch,29818
gecko-media.ch,29745
weaver.ch,29707
ftia.ch,29694
newsnet.ch,29689
netsolution.ch,29634
fhsg.ch,29530
smilla.ch,29502
ntb.ch,29496
interactivebrokers.ch,29492
infopro.ch,29488
bgdi.ch,29479
business-exchange.ch,29467
journaldemorges.ch,29388
aviation.ch,29377
putlockers.ch,29345
webhostings.ch,29310
electrolux.ch,29299
glaronia.ch,29268
mtfweb.ch,29223
sonntagszeitung.ch,29215
mailstation.ch,29163
siemens.ch,29161
scnat.ch,29139
lacote.ch,29111
dellaro.ch,29105
yplay.ch,29090
dublin-it.ch,29066
ecodev.ch,29048
moneroseeds.ch,29039
thurweb.ch,29039
prosieben.ch,29005
sixa.ch,28994
laregione.ch,28982
cede.ch,28899
rpn.ch,28894
jura.ch,28861
levidia.ch,28832
baz.ch,28828
aldi-suisse.ch,28825
tpg.ch,28796
generali.ch,28758
finma.ch,28758
starhosting.ch,28754
com.ch,28749
puzzle.ch,28744
redacted.ch,28739
top-domains.ch,28736
mediarbon.ch,28725
serverarray.ch,28699
alstom.ch,28698
srginsider.ch,28695
