domainname,nr_src
anibis.ch,70010
republik.ch,70007
komodo.ch,69785
xprofiler.ch,69678
zsz.ch,69388
rsi.ch,69351
alixon.ch,69268
tcrn.ch,69243
moneyhouse.ch,69059
gettyimages.ch,68938
raiffeisen.ch,68792
etat-ge.ch,68718
ctek.ch,68671
kfsb.ch,68596
vtxmail.ch,68314
ehl.ch,68257
ebmnet.ch,68140
bazonline.ch,68057
eyeonx.ch,68047
immoscout24.ch,67958
avectris.ch,67903
torrentdownload.ch,67780
net2000.ch,67758
serverbase.ch,67641
aladin21.ch,67300
danzz.ch,67259
netoxygen.ch,66929
centinated.ch,66629
snd1.ch,66571
xn--allestrungen-9ib.ch,66486
hotmail.ch,66144
derbund.ch,66059
streamboatserver.ch,66023
enidan.ch,65845
jobs.ch,65806
zic-network.ch,65722
slynet.ch,65700
surveymonkey.ch,65686
masterhomepage.ch,65591
onlime.ch,65495
ipcc.ch,65482
bluemail.ch,65351
chuv.ch,65114
internetone.ch,64948
webways.ch,64817
aladin.ch,64606
isb-sib.ch,64373
college.ch,64130
ntd.ch,63898
swissonline.ch,63713
luzernerzeitung.ch,63420
gia.ch,63343
audatex.ch,63219
finanzen.ch,62985
hostmax.ch,62788
fuw.ch,62684
zhdk.ch,62605
intername.ch,62562
oca.ch,62499
mgw.ch,62441
sg.ch,62375
databaar.ch,62113
cybernetwork.ch,62098
laredoute.ch,61807
1ahosting.ch,61785
exoscale.ch,61759
network-corner.ch,61635
mailprofiler.ch,61527
jobup.ch,61497
solidit.ch,60886
salt.ch,60795
ebookers.ch,60516
manor.ch,60499
cnnmoney.ch,60378
ggaweb.ch,60374
pubmt.ch,60346
coopathome.ch,60275
witweb.ch,60260
pnow.ch,60185
zh.ch,60153
ztonline.ch,60079
evard.ch,60007
psi.ch,59933
heig-vd.ch,59485
qos.ch,59454
ticinohosting.ch,59451
nscluster.ch,59446
alpinedc.ch,59419
orangemail.ch,59380
hung.ch,59331
brack.ch,59219
azmedien.ch,59155
static-nzz.ch,59129
inic.ch,59076
srg-ssr.ch,58999
ag.ch,58974
unity-web.ch,58968
netmind.ch,58848
upc.ch,58612
uploadable.ch,58458
lombardodier.ch,58278
friday-magazine.ch,57949
tg.ch,57933
so.ch,57825
ti.ch,57572
pimpernet.ch,57428
galaxus.ch,57406
tagblatt.ch,57359
mironet.ch,57353
emilfrey.ch,57333
swissquote.ch,57223
halma-dns.ch,57213
bilan.ch,57150
swisslog.ch,57128
usi.ch,57123
competec.ch,57112
gr.ch,56944
meteocentrale.ch,56932
xiag.ch,56871
slf.ch,56842
tui.ch,56818
bluemouse.ch,56787
laureate.ch,56567
spimg.ch,56498
zkb.ch,56357
axa.ch,56335
livenet.ch,56325
infofactory.ch,56301
netcetera.ch,56258
femina.ch,56223
ville-ge.ch,56116
glaro.ch,56060
kuoni.ch,55968
zermatt.ch,55873
insign.ch,55842
hsr.ch,55791
spreadshirt.ch,55723
webcreatif.ch,55518
rolotec.ch,55378
guests.ch,55310
cpstatic.ch,55258
netstyle.ch,55157
siw.ch,54937
exovoid.ch,54797
liteweb.ch,54766
stadt-zuerich.ch,54648
nexanet.ch,54593
stepping-stone.ch,54566
stnet.ch,54477
smallte.ch,54453
yop.ch,54324
hostsolutions.ch,54015
zoink.ch,54000
lafourchette.ch,53918
annabelle.ch,53873
bestview.ch,53860
icinternet.ch,53796
graduateinstitute.ch,53731
lu.ch,53517
kickass2.ch,53416
inx.ch,53349
schweizer-illustrierte.ch,53344
dropnet.ch,53288
amenic.ch,53273
dreamstore.ch,53204
pxlpartner.ch,53156
dns24.ch,53114
trenka.ch,53052
register.ch,52869
pctipp.ch,52864
basler.ch,52725
netspan.ch,52623
syhost.ch,52438
switchplus-mail.ch,52363
idiap.ch,52228
mpdkim2.ch,52217
dell.ch,52041
pearl.ch,51941
hostedsolution.ch,51935
frey-net.ch,51929
morningstar.ch,51921
getplaykids.ch,51909
wsl.ch,51905
aargauerzeitung.ch,51873
educanet2.ch,51838
help.ch,51837
dasmagazin.ch,51712
myhostpoint.ch,51711
ngit.ch,51675
vsnet.ch,51658
cs2.ch,51647
penta.ch,51633
e-park.ch,51565
tcs.ch,51518
handelszeitung.ch,51160
movetec-server.ch,51157
thelocal.ch,51114
insel.ch,51085
wapspirit.ch,51075
iso.ch,51028
immomigsa.ch,51023
eunet.ch,51013
hirslanden.ch,50963
starticket.ch,50922
curaden-hosting.ch,50895
adtracker.ch,50858
finews.ch,50853
cash.ch,50542
wifisolution.ch,50522
immostreet.ch,50437
getback.ch,50399
migrosmedien.ch,50388
sixt.ch,50324
mnbsserver.ch,50191
swiss-support.ch,50133
hesge.ch,50085
webkeeper.ch,50023
omnis.ch,49949
smte.ch,49931
hin.ch,49861
anycastdns.ch,49835
prezenz.ch,49788
ziknet.ch,49687
viseca.ch,49593
toppreise.ch,49574
mediamarkt.ch,49509
ify.ch,49458
fastbooking.ch,49392
suva.ch,49350
galactus.ch,49320
entex.ch,49206
business-exchange.ch,49196
globonet.ch,49124
telemedia.ch,49123
glei.ch,49078
style-magazin.ch,49064
blickamabend.ch,49041
altea-services.ch,49032
distrelec.ch,49028
stzh.ch,48925
cembra.ch,48892
tremegisto.ch,48848
newday.ch,48739
vritec.ch,48584
helvetia.ch,48402
internezzohosting.ch,48387
eqipe.ch,48357
citrin.ch,48340
webexpert.ch,48233
escapenet.ch,48053
webkoenig.ch,47951
creanet.ch,47899
fasthosting.ch,47868
fsit.ch,47857
webne.ch,47827
canoo.ch,47640
ubp.ch,47585
boomte.ch,47529
edreams.ch,47522
zooplus.ch,47501
byteworks.ch,47410
sesamnet.ch,47375
orcwebhosting.ch,47361
he-arc.ch,47262
apgsga.ch,47198
axianet.ch,47194
lausanne.ch,47016
bettybossi.ch,46936
holidaycheck.ch,46850
simplehosting.ch,46641
jse.ch,46577
englishforum.ch,46549
radioswissclassic.ch,46527
bl.ch,46519
exlibris.ch,46476
ch.ch,46438
ecoweb.ch,46420
quickline.ch,46363
lyoness.ch,46359
westwing.ch,46306
bboxbbs.ch,46282
novahosting.ch,46244
cinergy.ch,46206
eye.ch,46128
hsbc.ch,45886
inware.ch,45825
copperfasten.ch,45813
naefmarco.ch,45784
hefr.ch,45761
beobachter.ch,45754
interdiscount.ch,45722
unepchemicals.ch,45659
hellofresh.ch,45599
rtp.ch,45594
cyhost.ch,45481
yetnet.ch,45455
decweb.ch,45431
fima-hosting.ch,45403
your-web.ch,45366
emp-eaw.ch,45321
css.ch,45046
triwdata.ch,44972
radioswissjazz.ch,44958
4host.ch,44902
sdd1.ch,44809
wir-koennen-alles.ch,44796
keeptraffic.ch,44791
4server.ch,44785
localsearch.ch,44737
hevs.ch,44733
maillink.ch,44713
coca-cola.ch,44598
gsinfo.ch,44593
insystem.ch,44522
energy.ch,44496
xn--ae-tja.ch,44283
evensi.ch,44255
wellhosted.ch,44214
isi.ch,44044
sefanet.ch,44040
sihlnet.ch,43989
stankovic.ch,43942
qoqa.ch,43924
pcp.ch,43878
sogea.ch,43869
wwf.ch,43840
deindeal.ch,43836
netboot.ch,43802
cldns.ch,43728
asturian-network.ch,43698
toysrus.ch,43690
q-x.ch,43675
orange.ch,43552
orellfuessli.ch,43528
mangoldpartner.ch,43483
staticlocal.ch,43429
prospective.ch,43373
a-z.ch,43352
talus.ch,43263
fust.ch,43199
netjump.ch,43198
zugernet.ch,43191
messaging.ch,43167
zurich.ch,43160
momoco.ch,43156
soft-plus.ch,43109
tissot.ch,43075
tele2.ch,43063
ggs.ch,43048
adbw.ch,42980
zalando-lounge.ch,42935
berneroberlaender.ch,42814
widewalls.ch,42775
1ahostingpro.ch,42738
everyware.ch,42690
csti.ch,42604
loginserver.ch,42577
practeo.ch,42499
jungfrau.ch,42399
gurochan.ch,42394
watchfreemovies.ch,42371
swisscomdata.ch,42355
sarenza.ch,42343
t-systems.ch,42338
microspot.ch,42314
bweb.ch,42192
photografix.ch,42133
mammut.ch,42045
mtfweb.ch,42045
bomm.ch,41999
iheid.ch,41992
kdt-hosting.ch,41978
bonprix.ch,41965
rednet.ch,41962
galenica.ch,41941
winterthur.ch,41904
tripmode.ch,41890
alto.ch,41791
liip.ch,41748
newsbox.ch,41744
fih.ch,41689
jesus.ch,41669
exenti.ch,41657
davos.ch,41654
rotronic.ch,41620
itexa.ch,41575
adot.ch,41532
oris.ch,41454
dplanet.ch,41430
wa-research.ch,41408
xwave.ch,41382
safemail.ch,41282
cadiware.ch,41269
cdt.ch,41255
feelfree.ch,41243
ghi.ch,41224
belimo.ch,41212
point.ch,41204
gva.ch,41197
mit.ch,41149
tchibo.ch,41116
vidics.ch,41090
helsana.ch,41084
pressel.ch,41068
ymc.ch,40973
news.ch,40895
in4u.ch,40719
fashionfriends.ch,40680
lenouvelliste.ch,40676
snb.ch,40649
unicible.ch,40630
paus.ch,40609
horus.ch,40566
mitnet.ch,40533
sbbmobile.ch,40517
siroop.ch,40469
zuonline.ch,40357
empa.ch,40298
outnow.ch,40288
dvbern.ch,40250
weserve.ch,40207
thenet.ch,40163
thtag.ch,39972
supsi.ch,39964
aare-rz.ch,39829
mc4web.ch,39810
xeiro.ch,39772
onebyte.ch,39722
adnovum.ch,39677
umb.ch,39666
allianz-suisse.ch,39630
idmobile.ch,39629
metas.ch,39543
wng.ch,39515
netcase.ch,39481
ssatr.ch,39459
football.ch,39426
vs.ch,39308
webpark.ch,39305
parship.ch,39258
creants.ch,39132
meteoswiss-app.ch,39131
default.ch,39088
ria.ch,39082
snd47.ch,38956
ticino-online.ch,38926
glaronia.ch,38916
intel.ch,38899
dellaro.ch,38862
piaget.ch,38854
bcv.ch,38766
xc-host.ch,38763
educa.ch,38730
interdesk.ch,38704
internet-box.ch,38691
dravenstales.ch,38663
ksa.ch,38556
skyguide.ch,38428
exelinfo.ch,38410
futurecom.ch,38374
dns1.ch,38351
amag.ch,38336
rero.ch,38322
fenaco.ch,38239
car4you.ch,38195
loterie.ch,38167
hommages.ch,38139
funnygames.ch,38112
scnr.ch,38070
myemotions.ch,38069
netgear.ch,38053
nhost.ch,38049
kesako.ch,38045
rhb.ch,37965
heberg.ch,37940
leshop.ch,37877
conforama.ch,37862
boalingua.ch,37852
statravel.ch,37847
pwc.ch,37812
renovero.ch,37717
itship.ch,37716
netsolution.ch,37704
allposters.ch,37617
innov8.ch,37614
ortcloud.ch,37611
cdi.ch,37585
nettrust.ch,37579
10g.ch,37558
wnd.ch,37550
bern.ch,37496
zynex.ch,37448
pedacon.ch,37440
phzh.ch,37435
project-free-tv.ch,37423
moneroseeds.ch,37422
deplanet.ch,37413
fm1today.ch,37400
ghisler.ch,37398
dns2.ch,37365
radioswisspop.ch,37339
intergga.ch,37295
go4web.ch,37290
johngehrig.ch,37246
home.ch,37216
srfcdn.ch,37193
oekohosting.ch,37172
mainbase.ch,37146
netgrouper.ch,37137
schweizer-domain.ch,37134
pipeline.ch,37123
messe.ch,37106
steffeninf.ch,37057
dynamic-net.ch,37036
fibl.ch,37023
afraworld.ch,37017
4webspace.ch,36993
adidas.ch,36960
isource.ch,36932
freitag.ch,36842
langenthalertagblatt.ch,36833
cscs.ch,36812
xcampaign.ch,36707
axone.ch,36698
sitenable.ch,36684
meteoswiss.ch,36647
epost.ch,36571
pinoybay.ch,36547
ifolor.ch,36530
schweizerfamilie.ch,36529
swissmilk.ch,36503
vtxnet.ch,36434
cloudnode.ch,36426
olmero.ch,36385
worldsoft.ch,36355
magnet.ch,36315
hes-so.ch,36290
into.ch,36251
variti.ch,36236
bilanz.ch,36230
link.ch,36229
aarboard.ch,36215
saas-fee.ch,36200
backbone.ch,36182
valsys.ch,36169
domainhost.ch,36158
onax.ch,36118
radiosonline.ch,36110
hugy.ch,36086
woody.ch,36069
web-d-vision.ch,36035
kellerinformatik.ch,36032
fcb.ch,36023
putlockers.ch,36016
graubuenden.ch,35958
sarasin.ch,35930
titolo.ch,35906
manyways.ch,35893
feiertagskalender.ch,35871
besonet.ch,35869
networking.ch,35853
stmoritz.ch,35847
bitcoinsuisse.ch,35825
snf.ch,35783
teleboy.ch,35767
tep.ch,35730
mediscope.ch,35720
waffles.ch,35714
wion.ch,35708
geschenkidee.ch,35639
kronoz.ch,35610
tilllate.ch,35590
ackermann.ch,35587
menkisys.ch,35563
hometogo.ch,35554
elby.ch,35554
lidl.ch,35548
antanet.ch,35505
opel.ch,35500
warplink.ch,35477
my-store.ch,35419
simnetsa.ch,35396
marionnaud.ch,35383
idsia.ch,35334
computerworld.ch,35323
moneypark.ch,35322
anorg.ch,35244
hosttree.ch,35238
youthhostel.ch,35217
csem.ch,35163
wat.ch,35144
openstream.ch,35128
bauundhobby.ch,35099
ocaholic.ch,35082
alpha.ch,35066
lausannecites.ch,35032
safesear.ch,34978
globus.ch,34978
dns-cloud.ch,34952
goldbach-targeting.ch,34937
unep.ch,34918
mailstation.ch,34854
green.ch,34823
romande-energie.ch,34813
bally.ch,34787
msf.ch,34769
baernerbaer.ch,34736
mondovino.ch,34718
nte.ch,34713
diffinco.ch,34696
smilla.ch,34694
zvv.ch,34642
bag.ch,34632
twistednet.ch,34480
cyberiade.ch,34454
flughafen-zuerich.ch,34442
unisi.ch,34395
rcv.ch,34390
icn.ch,34390
auto-online.ch,34384
tiscalinet.ch,34379
madeleine-mode.ch,34317
computech-rz.ch,34303
agefi.ch,34300
clarins.ch,34238
beliani.ch,34234
sitrox.ch,34173
zenvoo.ch,34159
jobwinner.ch,34152
eawag.ch,34091
chrono24.ch,34072
adsugar.ch,34061
usatv.ch,34055
novacompany.ch,34037
bls.ch,34026
pearsoft.ch,34013
1a-websolutions.ch,34009
id-redirect.ch,33978
osemziz.ch,33964
eztv.ch,33957
ticinonews.ch,33915
sciencetool.ch,33913
matterhornparadise.ch,33898
zg.ch,33865
i2k.ch,33861
unizh.ch,33845
pixelized.ch,33828
jelmoli-shop.ch,33782
cineman.ch,33740
baloise.ch,33708
zoover.ch,33706
verbier.ch,33630
postmail.ch,33628
lesobservateurs.ch,33575
abacus.ch,33548
generali.ch,33543
teleport.ch,33515
20minuti.ch,33504
edarling.ch,33499
securedns.ch,33497
netserver.ch,33492
leregional.ch,33443
yplay.ch,33425
sowind.ch,33392
nintendo.ch,33383
syselcloud.ch,33381
serverarray.ch,33381
desitvbox.ch,33306
supercard.ch,33285
hostpower.ch,33245
pfister.ch,33213
hosttown.ch,33208
nau.ch,33194
aboutyou.ch,33168
bernerbaer.ch,33135
bgdi.ch,33131
upc-cablecom.ch,33131
eat.ch,33121
steg-electronics.ch,33107
staempfli.ch,33105
postshop.ch,33049
portia.ch,33021
baz.ch,33021
netserv.ch,32958
domains.ch,32955
fing.ch,32954
rro.ch,32941
gawnet.ch,32927
lehner-versand.ch,32898
swisspass.ch,32881
ftia.ch,32868
blackphone.ch,32850
sz.ch,32839
vaudoise.ch,32807
filmikz.ch,32800
corner.ch,32767
enuvo.ch,32754
cubetech.ch,32754
newhome.ch,32736
mysunrise.ch,32712
swinog.ch,32702
jura.ch,32689
coopzeitung.ch,32668
meteomedia.ch,32664
itds.ch,32651
jobsuchmaschine.ch,32629
prevosti.ch,32621
concepto.ch,32582
valais.ch,32575
greenmail.ch,32569
sihf.ch,32559
redacted.ch,32555
pilatus-aircraft.ch,32499
ticino.ch,32455
monster.ch,32445
sonntagszeitung.ch,32439
hotelplan.ch,32426
b-source.ch,32399
dns-lstschenker.ch,32385
newsnet.ch,32367
com.ch,32357
musta.ch,32349
planetfun.ch,32341
refline.ch,32336
datawire.ch,32323
tageswoche.ch,32288
hotelscombined.ch,32243
emmi.ch,32238
ntb.ch,32206
rtr.ch,32198
ecolint.ch,32194
weltbild.ch,32175
cloudcluster.ch,32170
vnv-hosting.ch,32158
tkcloud.ch,32124
alstom.ch,32088
arcinfo.ch,32072
