domainname,nr_src
hon.ch,95046
qlns.ch,92267
syhosting.ch,92238
cryptowat.ch,91988
hostorama.ch,91962
groupon.ch,91430
ipcc.ch,91108
ewdns.ch,90677
homegate.ch,90068
trendhosting-net.ch,89930
citycable.ch,89886
pcdog.ch,89868
getback.ch,89686
goeast.ch,89525
digitecgalaxus.ch,89404
datacenter-migros.ch,88363
softronics.ch,88337
virtualtec.ch,88234
unifr.ch,88082
fastnet.ch,87891
unisg.ch,87652
ggaweb.ch,87509
netrics.ch,87493
iec.ch,87280
datacomm.ch,87218
leunet.ch,87009
datapark.ch,86887
wingo.ch,86247
serverbase.ch,85951
ricardo.ch,85398
tsinger.ch,85232
sinkhole.ch,85200
shinternet.ch,84821
tutti.ch,84495
fhnw.ch,84438
postfinance.ch,84035
nth.ch,83996
dns-zonen.ch,83701
vd.ch,82918
wohlbier.ch,82886
servertown.ch,82524
weblink.ch,82363
dsl-net.ch,82118
glassdoor.ch,82005
rhone.ch,81958
5ms.ch,81640
swissirc.ch,81197
nextron.ch,81196
comparis.ch,81180
geberit.ch,80739
autoscout24.ch,80704
ticketcorner.ch,80552
digitec.ch,80119
zhaw.ch,79829
000.ch,79793
be.ch,79782
spreitzer.ch,79616
begasoft.ch,78763
firestorm.ch,78650
watson.ch,78586
gbucket.ch,78437
swisslos.ch,78408
agenceweb.ch,78280
nexlink.ch,77946
hitparade.ch,77648
ti-edu.ch,77436
sceur.ch,77060
astro.ch,76949
suedostschweiz.ch,76508
torrentdownload.ch,76121
20min-tv.ch,76068
letemps.ch,75954
arcade.ch,75861
fooby.ch,75230
tcnet.ch,75004
rsnweb.ch,74770
upc.ch,74202
unog.ch,74156
danzz.ch,73968
opsdns.ch,73847
square7.ch,73680
newasiantv.ch,72972
mtfcloud.ch,72319
hiho.ch,72263
adquality.ch,72045
hslu.ch,71893
faelix.ch,71816
evensi.ch,71368
static-nzz.ch,71128
worldcom.ch,70726
i-web.ch,70694
scalera.ch,70694
imd.ch,70032
salt.ch,69973
mgw.ch,69714
exoscale.ch,69237
ebu.ch,69183
oriented.ch,68864
senselan.ch,68449
anibis.ch,68108
unine.ch,67945
swisslife.ch,67716
ganesh-hosting.ch,67412
ge.ch,67398
bfh.ch,67103
ne.ch,66960
datenpark.ch,66928
scibile.ch,66708
icinternet.ch,66676
kfsb.ch,66504
xprofiler.ch,66439
raiffeisen.ch,66420
xelon.ch,65713
momondo.ch,65602
snowflakehosting.ch,65429
oetiker.ch,65423
glattnet.ch,65245
eyeonx.ch,65089
coopathome.ch,65044
swisspay.ch,64883
sysco.ch,64832
avectris.ch,64784
srg-ssr.ch,64733
lematin.ch,64433
cleanmail.ch,64411
immoscout24.ch,64264
adconsole.ch,64255
etat-ge.ch,64198
spreadshirt.ch,64195
ricardostatic.ch,63839
manor.ch,63656
tdg.ch,63561
deep.ch,63369
neotrend.ch,63299
streamboatserver.ch,62986
raq.ch,62822
flow.ch,62658
byteworks.ch,62509
internetgalerie.ch,61849
ips.ch,61840
hostmax.ch,61443
republik.ch,61167
komodo.ch,61084
mailprofiler.ch,60982
fr.ch,60958
audatex.ch,60473
nscluster.ch,59938
galaxus.ch,59848
netoxygen.ch,59830
netcetera.ch,59743
centinated.ch,59708
aladin21.ch,59685
zsz.ch,59599
usz.ch,59543
ebmnet.ch,59348
cpstatic.ch,59042
meteonews.ch,59037
moneyhouse.ch,59004
fourmilab.ch,58877
chuv.ch,58566
jonasschnelli.ch,58464
wef.ch,58306
netmind.ch,58222
pimpernet.ch,58208
inic.ch,58136
usi.ch,57992
oca.ch,57939
nnv.ch,57925
bs.ch,57765
ahja.ch,57753
trit.ch,57692
onlime.ch,57672
serverdns.ch,57595
alpinedc.ch,57585
enidan.ch,57573
scsstatic.ch,57572
lafourchette.ch,57238
zoink.ch,57159
deckpoint.ch,57159
register.ch,57016
isb-sib.ch,56938
hellofresh.ch,56529
zh.ch,56524
getplaykids.ch,56452
gia.ch,56427
databaar.ch,56353
radiosonline.ch,56300
psi.ch,56299
prolitteris.ch,56246
bazonline.ch,56193
24heures.ch,56121
ehl.ch,56066
supercard.ch,56043
swissonline.ch,56035
variti.ch,56011
qos.ch,55944
ntd.ch,55892
zhdk.ch,55875
webways.ch,55780
tio.ch,55595
cybernetwork.ch,55581
movie4u.ch,55459
aladin.ch,55360
domaintraffic.ch,55330
iso.ch,55317
educanet2.ch,55317
nameserver.ch,55242
mail-ch.ch,55160
brack.ch,55130
jobs.ch,54916
snd1.ch,54799
luzernerzeitung.ch,54737
hung.ch,54722
ebookers.ch,54443
finanzen.ch,54402
jeuxjeuxjeux.ch,54333
web-agentur.ch,54239
solarcom.ch,54223
glei.ch,54220
ip-plus.ch,54208
swisslog.ch,54203
swissquote.ch,54195
lombardodier.ch,54084
witweb.ch,54061
rsi.ch,54025
spielyeti.ch,54020
adsugar.ch,53995
az-cdn.ch,53930
slynet.ch,53895
zkb.ch,53872
hsr.ch,53790
masterhomepage.ch,53440
competec.ch,53356
schweizer-illustrierte.ch,53197
smallte.ch,53153
tg.ch,53129
college.ch,53022
ag.ch,52762
cs2.ch,52613
dns24.ch,52606
net2000.ch,52473
ztonline.ch,52374
hotmail.ch,52338
amenic.ch,52253
bluemail.ch,52241
distrelec.ch,52125
network-corner.ch,52108
orcwebhosting.ch,51973
sixt.ch,51873
curaden-hosting.ch,51656
ch.ch,51556
thelocal.ch,51528
hirslanden.ch,51513
toysrus.ch,51394
kissasian.ch,51296
mediamarkt.ch,51200
boomte.ch,51149
evard.ch,51041
axa.ch,50958
eunet.ch,50902
lsne.ch,50799
ville-ge.ch,50678
syhost.ch,50661
stadt-zuerich.ch,50617
emilfrey.ch,50511
webkoenig.ch,50275
edreams.ch,50085
toppreise.ch,50031
so.ch,49867
sg.ch,49833
liteweb.ch,49811
ymc.ch,49765
conrad.ch,49746
viseca.ch,49738
your-web.ch,49667
zic-network.ch,49597
xiag.ch,49585
radioswissclassic.ch,49557
uci.ch,49346
intername.ch,49300
glaro.ch,49277
azmedien.ch,49236
pnow.ch,49218
vtxmail.ch,49031
insel.ch,48971
uploadable.ch,48856
microspot.ch,48714
alixon.ch,48692
dvbern.ch,48684
livenet.ch,48580
wsl.ch,48497
exovoid.ch,48471
heig-vd.ch,48277
pwc.ch,48274
1ahosting.ch,48145
stepping-stone.ch,48130
bestview.ch,48068
mpdkim2.ch,47952
cash.ch,47899
trenka.ch,47869
freesurf.ch,47862
pctipp.ch,47762
sefanet.ch,47725
eroticmonkey.ch,47661
psideo.ch,47655
penta.ch,47547
migrosmedien.ch,47513
webkeeper.ch,47448
idiap.ch,47444
apgsga.ch,47421
ti.ch,47389
ctek.ch,47341
bluemouse.ch,47324
internetone.ch,47320
yop.ch,47293
energy.ch,47194
interdiscount.ch,47070
finews.ch,46995
englishforum.ch,46948
enuvo.ch,46891
trainline.ch,46858
oris.ch,46838
tcrn.ch,46714
webcreatif.ch,46696
derbund.ch,46676
radioswissjazz.ch,46672
netstyle.ch,46657
inx.ch,46629
bcv.ch,46532
hostedsolution.ch,46523
meteoswiss-app.ch,46264
starticket.ch,46213
fuw.ch,46160
fust.ch,46093
ssatr.ch,46057
gr.ch,46033
netspan.ch,45951
smte.ch,45891
stmb.ch,45826
fsit.ch,45746
localsearch.ch,45729
immomigsa.ch,45641
net4all.ch,45572
prezenz.ch,45568
handelszeitung.ch,45496
siw.ch,45386
bernerzeitung.ch,45327
tcs.ch,45318
myhostpoint.ch,45299
ilcorsaronero.ch,45239
help.ch,45191
sfs-network.ch,45134
westwing.ch,45109
dreamstore.ch,44993
nexanet.ch,44987
vsnet.ch,44963
exlibris.ch,44947
hesge.ch,44914
basler.ch,44897
graduateinstitute.ch,44849
canoo.ch,44788
globonet.ch,44718
lu.ch,44717
bettybossi.ch,44559
mironet.ch,44540
tissot.ch,44428
tagblatt.ch,44349
guests.ch,44287
internet-box.ch,44131
cinergy.ch,44092
altea-services.ch,44002
ogekao.ch,43993
hefr.ch,43935
citrin.ch,43886
infofactory.ch,43870
go-fet.ch,43658
widewalls.ch,43571
switchplus-mail.ch,43513
maillink.ch,43384
staticlocal.ch,43345
prospective.ch,43296
beobachter.ch,43246
ubp.ch,43229
xmodels.ch,43183
stzh.ch,43179
sbbmobile.ch,43124
talus.ch,43089
simplehosting.ch,43069
anycastdns.ch,43053
fih.ch,43047
he-arc.ch,42935
holidaycheck.ch,42930
eqipe.ch,42847
vritec.ch,42769
zermatt.ch,42676
webexpert.ch,42618
lausanne.ch,42545
getyourguide.ch,42470
triwdata.ch,42428
cembra.ch,42358
kdt-hosting.ch,42164
stnet.ch,42143
inware.ch,42098
frey-net.ch,42076
jungfrau.ch,42013
css.ch,41705
zalando-lounge.ch,41649
deindeal.ch,41637
csti.ch,41505
metas.ch,41501
onebyte.ch,41499
10g.ch,41491
wng.ch,41179
752.ch,41145
unity-web.ch,41133
johngehrig.ch,41020
orellfuessli.ch,41006
telemedia.ch,40899
hostsolutions.ch,40818
aboutyou.ch,40795
classicdb.ch,40785
nau.ch,40506
movetec-server.ch,40485
netboot.ch,40458
blickamabend.ch,40396
unepchemicals.ch,40363
deplanet.ch,40324
insystem.ch,40316
kesako.ch,40309
meteocentrale.ch,40275
aargauerzeitung.ch,40229
swinog.ch,40193
tremegisto.ch,40158
messebasel.ch,40100
lyoness.ch,39989
bweb.ch,39982
galenica.ch,39907
eye.ch,39829
nhost.ch,39783
football.ch,39774
novahosting.ch,39763
interdesk.ch,39731
exenti.ch,39715
femina.ch,39605
fima-hosting.ch,39590
wwf.ch,39485
canstockphoto.ch,39394
domrobot.ch,39368
mangoldpartner.ch,39317
dropnet.ch,39297
entex.ch,39280
lidl.ch,39240
wa-research.ch,39212
creanet.ch,39186
philips.ch,39125
swiss-support.ch,39102
halma-dns.ch,39099
helsana.ch,39051
woody.ch,39035
radioswisspop.ch,38986
ngit.ch,38943
waffles.ch,38940
escapenet.ch,38899
webne.ch,38761
adspot.ch,38753
loginserver.ch,38732
laredoute.ch,38702
bonprix.ch,38643
outnow.ch,38624
kronoz.ch,38596
nintendo.ch,38552
sogea.ch,38431
axianet.ch,38405
qoqa.ch,38343
default.ch,38264
myemotions.ch,38186
netjump.ch,38163
cyhost.ch,38149
4server.ch,38128
photografix.ch,38095
funnygames.ch,38066
internezzohosting.ch,38023
hin.ch,37993
xcampaign.ch,37957
friday-magazine.ch,37955
youngsolutions.ch,37951
adidas.ch,37940
jjshouse.ch,37939
jse.ch,37914
justnet.ch,37827
iheid.ch,37823
suva.ch,37789
in4u.ch,37703
lenouvelliste.ch,37677
alto.ch,37650
rtp.ch,37626
bboxbbs.ch,37615
jobup.ch,37542
bl.ch,37460
orange.ch,37406
green.ch,37389
watchfreemovies.ch,37383
titolo.ch,37342
fm1today.ch,37235
opodo.ch,37219
e-park.ch,37133
rero.ch,37005
ulrichard.ch,36974
redacted.ch,36963
com.ch,36926
bilan.ch,36923
chrono24.ch,36867
tchibo.ch,36790
newsbox.ch,36784
securedns.ch,36709
4host.ch,36598
1ahostingpro.ch,36576
wifisolution.ch,36569
swisspass.ch,36540
belimo.ch,36513
emp-eaw.ch,36490
wellhosted.ch,36478
freitag.ch,36470
cdt.ch,36423
tui.ch,36422
mailxpert.ch,36398
marionnaud.ch,36312
sesamnet.ch,36205
adbw.ch,36164
t-systems.ch,36111
wog.ch,36101
orangemail.ch,36032
quickline.ch,35972
pcp.ch,35905
omnis.ch,35880
elby.ch,35871
creants.ch,35833
globus.ch,35832
credit-direct.ch,35790
dns-cloud.ch,35771
ziknet.ch,35767
newhome.ch,35751
zurich.ch,35689
horus.ch,35677
xwave.ch,35675
rro.ch,35653
webfg.ch,35611
zynex.ch,35597
parship.ch,35597
educa.ch,35586
itship.ch,35512
refline.ch,35469
ifolor.ch,35438
fenaco.ch,35422
credit-conseil.ch,35384
sitenable.ch,35351
vs.ch,35306
ify.ch,35296
idmobile.ch,35288
rpetri.ch,35226
musta.ch,34998
itexa.ch,34988
news.ch,34939
ticinohosting.ch,34929
galactus.ch,34918
webinformatik.ch,34903
teleboy.ch,34877
innov8.ch,34750
unep.ch,34722
cineman.ch,34617
pearl.ch,34605
newday.ch,34604
winterthur.ch,34591
unisi.ch,34516
beliani.ch,34485
gva.ch,34317
proinity.ch,34294
zvv.ch,34223
eat.ch,34180
home.ch,34168
meteoswiss.ch,34016
yetnet.ch,33956
belsoft.ch,33932
skyguide.ch,33900
cumari.ch,33894
ceoo.ch,33869
q-x.ch,33852
hevs.ch,33822
cdi.ch,33740
swissmilk.ch,33718
mainbase.ch,33686
geschenkidee.ch,33587
cldns.ch,33547
idsia.ch,33534
eztv.ch,33508
asstra.ch,33500
adtracker.ch,33464
everyware.ch,33431
manyways.ch,33418
kuoni.ch,33384
mnbsserver.ch,33334
itligent.ch,33330
sdd1.ch,33305
pxlpartner.ch,33247
arcinfo.ch,33215
snb.ch,33213
skyscanner.ch,33192
futurecom.ch,33167
2edaadmin.ch,33138
go4web.ch,33112
csem.ch,33086
morningstar.ch,33041
liip.ch,33000
empa.ch,32994
swisscard.ch,32993
phonesear.ch,32992
schweizer-domain.ch,32966
backbone.ch,32939
simnetsa.ch,32783
ghisler.ch,32682
weaver.ch,32662
snd64.ch,32648
aare-rz.ch,32603
bomm.ch,32580
domains.ch,32564
aarboard.ch,32539
mycloud.ch,32493
sarasin.ch,32431
laliberte.ch,32409
lehner-versand.ch,32406
gsinfo.ch,32353
wnd.ch,32296
kiehls.ch,32282
bilanz.ch,32240
loterie.ch,32193
annabelle.ch,32188
mammut.ch,32187
vshn.ch,32183
supsi.ch,32137
sciencetool.ch,32137
my-store.ch,32123
bern.ch,32077
inwx.ch,32054
link.ch,32050
spee.ch,32036
mc4web.ch,32017
rolotec.ch,32015
businessclick.ch,32011
worldsoft.ch,31993
jesus.ch,31978
point.ch,31972
unizh.ch,31925
snf.ch,31887
dasmagazin.ch,31875
rpn.ch,31865
conforama.ch,31854
steffeninf.ch,31770
magnet.ch,31741
solidit.ch,31735
slf.ch,31725
melectronics.ch,31680
rednet.ch,31665
sihf.ch,31640
insign.ch,31612
jelmoli-shop.ch,31598
style-magazin.ch,31590
amag.ch,31562
ftia.ch,31509
levidia.ch,31496
hes-so.ch,31494
antanet.ch,31418
cscs.ch,31400
heberg.ch,31315
exelinfo.ch,31294
sitrox.ch,31232
leshop.ch,31202
hotelscombined.ch,31133
icn.ch,31038
thomasmaurer.ch,31022
dosenbach.ch,31011
pixelized.ch,30995
postshop.ch,30979
pilatus-aircraft.ch,30971
cloudcluster.ch,30968
abacus.ch,30944
ackermann.ch,30930
isource.ch,30923
teleport.ch,30852
wir-koennen-alles.ch,30801
decweb.ch,30800
wapspirit.ch,30757
bls.ch,30749
mondovino.ch,30716
statravel.ch,30680
puzzle.ch,30666
holcimpartner.ch,30640
blackphone.ch,30571
alstom.ch,30569
electrolux.ch,30561
thenet.ch,30548
weltbild.ch,30547
thurweb.ch,30512
paus.ch,30500
xeiro.ch,30497
ntb.ch,30497
bag.ch,30458
flughafen-zuerich.ch,30402
pipeline.ch,30389
web-d-vision.ch,30370
stmoritz.ch,30330
tripmode.ch,30294
swissnetwork.ch,30288
wion.ch,30213
schweizmobil.ch,30204
netgrouper.ch,30184
messaging.ch,30132
allposters.ch,30059
umb.ch,30056
ticketmaster.ch,30044
allianz-suisse.ch,30041
domainhost.ch,30038
dravenstales.ch,29996
dakutorrents.ch,29984
webpark.ch,29930
vnv-hosting.ch,29916
steg-electronics.ch,29906
fnac.ch,29902
itds.ch,29825
scnr.ch,29820
axone.ch,29734
onax.ch,29711
pearsoft.ch,29711
computech-rz.ch,29700
eawag.ch,29692
mailstation.ch,29680
sctv.ch,29656
cadiware.ch,29648
danuserwebservice.ch,29638
concepto.ch,29601
sourcepole.ch,29566
datawire.ch,29563
safemail.ch,29492
netsolution.ch,29452
wambo.ch,29409
business-exchange.ch,29351
mtfweb.ch,29342
gas-com.ch,29328
ticino.ch,29328
nettrust.ch,29305
dynamic-net.ch,29276
dns1.ch,29271
notexistsdomainabcdefghijklmnopqrstuvwxyz.ch,29235
digitale-gesellschaft.ch,29198
bauundhobby.ch,29137
siemens.ch,29125
zg.ch,29115
epost.ch,29114
mit.ch,29098
pfister.ch,29097
portia.ch,29095
douglas.ch,29075
mouser.ch,29042
dublin-it.ch,28988
opten.ch,28969
hosttown.ch,28951
warplink.ch,28950
starhosting.ch,28922
agefi.ch,28910
menkisys.ch,28892
ebookhunter.ch,28835
dns2.ch,28799
verbier.ch,28782
auto-online.ch,28730
feiertagskalender.ch,28702
securepop.ch,28691
hug-ge.ch,28628
visual-fantastix.ch,28568
briss.ch,28566
ticinonews.ch,28566
wat.ch,28519
messe.ch,28487
hornbach.ch,28472
dnstools.ch,28472
toweb.ch,28461
bgdi.ch,28453
generali.ch,28449
aipi.ch,28434
wootly.ch,28421
corner.ch,28418
unmetered.ch,28384
jumbo.ch,28374
kauftipp.ch,28290
swissdigicert.ch,28278
disneylandparis.ch,28264
intergga.ch,28251
l7datacenter.ch,28246
ungleich.ch,28246
daydeal.ch,28231
home24.ch,28221
nettoshop.ch,28214
geschwindigkeit.ch,28206
graubuenden.ch,28193
davos.ch,28179
tendersingles.ch,28167
ville-geneve.ch,28157
quicknet.ch,28129
otakumole.ch,28127
rigilan.ch,28126
zugernet.ch,28106
vivanet.ch,28072
opel.ch,28038
mediscope.ch,28038
zimi.ch,28037
gecko-media.ch,28033
rhb.ch,28031
arcanite.ch,27996
torrent9.ch,27931
valsys.ch,27919
ticino-online.ch,27911
aldi-suisse.ch,27902
staempfli.ch,27902
groupemutuel.ch,27889
1channel.ch,27827
safesear.ch,27766
baloise.ch,27741
interactivebrokers.ch,27726
quelle.ch,27690
popnet.ch,27669
tpg.ch,27666
osemziz.ch,27645
keeptraffic.ch,27632
inoweb.ch,27601
unilu.ch,27588
immostreet.ch,27580
aviation.ch,27561
tura.ch,27547
glaronia.ch,27541
adnovum.ch,27526
baz.ch,27474
ender-informatics.ch,27452
laureate.ch,27426
sony.ch,27392
weserve.ch,27385
dplanet.ch,27380
into.ch,27373
gmmdns.ch,27366
tele2.ch,27348
tsukuba.ch,27342
ringieraxelspringer.ch,27323
localpoint.ch,27320
escortwiz.ch,27318
conet.ch,27297
brabbel.ch,27281
igte.ch,27266
fcb.ch,27220
naefmarco.ch,27186
appuioapp.ch,27181
webone.ch,27171
toshiba.ch,27167
landi.ch,27163
clinch.ch,27126
clik.ch,27121
redcross.ch,27080
ochsnersport.ch,27074
zoover.ch,27072
tep.ch,27058
goline.ch,26994
netmeter.ch,26981
gfmer.ch,26979
tkcloud.ch,26977
rcv.ch,26871
lexo.ch,26870
emmi.ch,26866
i-community.ch,26827
teletext.ch,26782
tdh.ch,26747
bmw.ch,26710
madeleine-mode.ch,26706
