domainname,nr_src
hslu.ch,64747
etat-ge.ch,64590
oetiker.ch,64558
ebu.ch,64345
sysco.ch,63843
raq.ch,63745
kfsb.ch,63613
ricardostatic.ch,63185
xprofiler.ch,63088
spreadshirt.ch,63030
unine.ch,63008
momondo.ch,62915
adslplus.ch,62770
spielyeti.ch,62681
moneyhouse.ch,62476
mail-ch.ch,62319
internetgalerie.ch,62302
scalera.ch,61886
ips.ch,61865
faelix.ch,61836
neotrend.ch,61659
avectris.ch,61530
eyeonx.ch,61528
nnv.ch,61362
24heures.ch,61280
coopathome.ch,61203
zsz.ch,61100
serverbase.ch,61056
immoscout24.ch,60910
fourmilab.ch,60778
internetone.ch,60715
glattnet.ch,60641
ebookers.ch,60424
deep.ch,60242
bs.ch,60199
jonasschnelli.ch,60022
bazonline.ch,59931
cleanmail.ch,59623
hostmax.ch,59581
nameserver.ch,59581
databaar.ch,59280
hellofresh.ch,58918
centinated.ch,58739
oca.ch,58591
onlime.ch,58553
upc.ch,58445
srg-ssr.ch,58301
opsdns.ch,58285
usz.ch,58175
ebmnet.ch,57937
chuv.ch,57859
enidan.ch,57727
scsstatic.ch,57627
swisspay.ch,57449
cpstatic.ch,57234
audatex.ch,57148
webways.ch,57117
netoxygen.ch,57022
cinergy.ch,57003
galaxus.ch,56944
college.ch,56903
rsi.ch,56902
jobs.ch,56829
tg.ch,56753
zh.ch,56713
ahja.ch,56640
komodo.ch,56464
netcetera.ch,56299
scibile.ch,56182
lsne.ch,56117
netmind.ch,56003
solarcom.ch,55917
evard.ch,55895
proinity.ch,55597
qos.ch,55340
iso.ch,55205
ztonline.ch,55165
usi.ch,55072
ntd.ch,55052
luzernerzeitung.ch,54952
radiosonline.ch,54926
ehl.ch,54787
serverdns.ch,54767
sixt.ch,54737
fr.ch,54698
inic.ch,54688
localsearch.ch,54633
deckpoint.ch,54577
nscluster.ch,54561
masterhomepage.ch,54401
azmedien.ch,54316
gia.ch,54233
axa.ch,54226
ag.ch,54225
finanzen.ch,54111
sg.ch,54072
psi.ch,53994
zkb.ch,53990
hung.ch,53911
pimpernet.ch,53839
glei.ch,53775
adsugar.ch,53731
domaintraffic.ch,53583
variti.ch,53436
swissonline.ch,53266
meteocentrale.ch,53245
snd1.ch,53068
dns24.ch,52910
pnow.ch,52829
zoink.ch,52784
web-agentur.ch,52729
notexistsdomainabcdefghijklmnopqrstuvwxyz.ch,52658
register.ch,52564
zhdk.ch,52542
swisslog.ch,52470
byteworks.ch,52416
xiag.ch,52379
bernerzeitung.ch,52358
getplaykids.ch,52256
edreams.ch,52221
schweizer-illustrierte.ch,52079
alpinedc.ch,51992
trit.ch,51963
smallte.ch,51897
cybernetwork.ch,51851
derbund.ch,51850
swissquote.ch,51849
liteweb.ch,51781
conrad.ch,51739
witweb.ch,51637
so.ch,51600
emilfrey.ch,51538
slynet.ch,51524
boomte.ch,51499
psideo.ch,51434
cs2.ch,51307
gr.ch,51146
uploadable.ch,51142
brack.ch,51138
pctipp.ch,51115
lafourchette.ch,51115
lombardodier.ch,50796
mailprofiler.ch,50772
educanet2.ch,50762
tcs.ch,50752
zic-network.ch,50741
stadt-zuerich.ch,50727
eu-hoster.ch,50701
net2000.ch,50695
ggaweb.ch,50588
fuw.ch,50539
evensi.ch,50405
meteoswiss-app.ch,50394
wsl.ch,50258
isb-sib.ch,50184
hsr.ch,50163
prolitteris.ch,50080
rolotec.ch,50015
dvbern.ch,49945
glaro.ch,49934
friday-magazine.ch,49912
sylon.ch,49874
thelocal.ch,49873
credit-direct.ch,49724
curaden-hosting.ch,49655
pxlpartner.ch,49651
cash.ch,49492
credit-conseil.ch,49485
amenic.ch,49451
viseca.ch,49372
exovoid.ch,49331
network-corner.ch,49108
ville-ge.ch,49077
ch.ch,49072
aargauerzeitung.ch,48983
hirslanden.ch,48956
anycastdns.ch,48895
sbbmobile.ch,48733
dns-net.ch,48726
alixon.ch,48677
bcv.ch,48609
zalando-lounge.ch,48537
apgsga.ch,48410
finews.ch,48303
hotmail.ch,48302
tcrn.ch,48171
insel.ch,48060
cembra.ch,47989
femina.ch,47935
ti.ch,47832
tagblatt.ch,47777
manor.ch,47703
bluemouse.ch,47573
competec.ch,47541
migrosmedien.ch,47470
netstyle.ch,47156
energy.ch,47097
handelszeitung.ch,47094
syhost.ch,47055
eunet.ch,46886
style-magazin.ch,46884
go-fet.ch,46870
ctek.ch,46852
starticket.ch,46850
bestview.ch,46765
1ahosting.ch,46761
idiap.ch,46745
basler.ch,46630
bluemail.ch,46368
stepping-stone.ch,46357
toppreise.ch,46350
trenka.ch,46301
livenet.ch,46193
nexanet.ch,46074
gurochan.ch,46058
pwc.ch,45999
vtxmail.ch,45995
lu.ch,45857
netspan.ch,45771
rpetri.ch,45700
prezenz.ch,45655
smte.ch,45574
englishforum.ch,45468
bilan.ch,45322
jobup.ch,45289
help.ch,45226
jungfrau.ch,45189
ticinohosting.ch,45152
orellfuessli.ch,45086
ymc.ch,45058
orcwebhosting.ch,45016
fih.ch,44952
heia-fr.ch,44866
mediamarkt.ch,44795
immomigsa.ch,44759
infofactory.ch,44731
yop.ch,44724
entex.ch,44619
webcreatif.ch,44613
stzh.ch,44592
intername.ch,44592
webkoenig.ch,44466
css.ch,44311
kesako.ch,44196
antanet.ch,44192
staticlocal.ch,44116
toysrus.ch,44059
distrelec.ch,44053
messebasel.ch,44034
lausanne.ch,43993
guests.ch,43795
globonet.ch,43781
holidaycheck.ch,43750
canoo.ch,43724
oris.ch,43642
penta.ch,43585
frey-net.ch,43447
fima-hosting.ch,43428
creanet.ch,43425
webexpert.ch,43396
annabelle.ch,43375
hostedsolution.ch,43354
telemedia.ch,43210
xmodels.ch,43209
radioswissclassic.ch,43130
xn--ae-tja.ch,43125
heig-vd.ch,43087
altea-services.ch,43003
hesge.ch,42897
dreamstore.ch,42837
westwing.ch,42819
ngit.ch,42777
getyourguide.ch,42744
football.ch,42742
bettybossi.ch,42632
net4all.ch,42620
exlibris.ch,42595
webkeeper.ch,42533
vshn.ch,42463
eroticmonkey.ch,42455
tissot.ch,42435
microspot.ch,42424
beobachter.ch,42372
blickamabend.ch,42343
ungleich.ch,42281
sfs-network.ch,42267
tui.ch,42106
mironet.ch,42054
az-cdn.ch,42030
your-web.ch,41935
prospective.ch,41870
myhostpoint.ch,41842
onebyte.ch,41826
naefmarco.ch,41826
vsnet.ch,41762
bonprix.ch,41685
citrin.ch,41655
fsit.ch,41549
orange.ch,41456
vritec.ch,41452
wng.ch,41417
stnet.ch,41343
movetec-server.ch,41330
lyoness.ch,41319
orangemail.ch,41290
hostsolutions.ch,41284
switchplus-mail.ch,41272
radioswissjazz.ch,41106
watchfreemovies.ch,41093
ecoweb.ch,41044
lenouvelliste.ch,40981
geschichtedergegenwart.ch,40782
inx.ch,40729
webne.ch,40719
simplehosting.ch,40696
zermatt.ch,40677
deindeal.ch,40676
mpdkim2.ch,40648
metas.ch,40606
musta.ch,40551
graduateinstitute.ch,40457
widewalls.ch,40382
axianet.ch,40382
mordor.ch,40370
domrobot.ch,40262
triwdata.ch,40247
bl.ch,40236
bweb.ch,40181
ubp.ch,40164
fm1today.ch,40148
kdt-hosting.ch,40139
siw.ch,39987
winklercom.ch,39941
ssatr.ch,39891
talus.ch,39853
he-arc.ch,39808
swiss-support.ch,39748
eqipe.ch,39702
qoqa.ch,39629
laredoute.ch,39607
freesurf.ch,39555
bboxbbs.ch,39528
halma-dns.ch,39453
fust.ch,39344
galenica.ch,39286
lidl.ch,39274
inware.ch,39216
sogea.ch,39167
csti.ch,39140
eye.ch,39116
nhost.ch,39075
interdiscount.ch,39033
suva.ch,39032
snb.ch,38995
4server.ch,38972
cdt.ch,38845
photografix.ch,38837
fastbooking.ch,38814
chrono24.ch,38808
tremegisto.ch,38778
dasmagazin.ch,38546
752.ch,38464
unepchemicals.ch,38405
8eyny.ch,38395
helsana.ch,38354
novahosting.ch,38322
swinog.ch,38265
exenti.ch,38241
opodo.ch,38205
cyhost.ch,38204
4host.ch,38100
escapenet.ch,38097
dropnet.ch,38070
swisspass.ch,37993
unity-web.ch,37992
schweizmobil.ch,37953
com.ch,37850
mangoldpartner.ch,37809
green.ch,37796
ify.ch,37753
xcampaign.ch,37675
idmobile.ch,37668
johngehrig.ch,37520
titolo.ch,37448
trainline.ch,37440
adbw.ch,37403
kronoz.ch,37382
scnr.ch,37237
sefanet.ch,37223
jse.ch,37202
israbox.ch,37184
default.ch,37162
wa-research.ch,37108
zurich.ch,37094
ziknet.ch,37056
parship.ch,37048
adidas.ch,37017
xwave.ch,37017
internet-box.ch,37007
sesamnet.ch,36982
winterthur.ch,36949
news.ch,36889
waffles.ch,36825
fasthosting.ch,36783
fenaco.ch,36746
ceoo.ch,36712
adspot.ch,36702
t-systems.ch,36680
loginserver.ch,36672
netjump.ch,36666
funnygames.ch,36606
blackphone.ch,36597
adtracker.ch,36577
netboot.ch,36545
zvv.ch,36529
interdesk.ch,36510
enuvo.ch,36498
gva.ch,36453
rtp.ch,36425
ifolor.ch,36392
xeiro.ch,36333
wifisolution.ch,36330
alto.ch,36290
vs.ch,36189
1ahostingpro.ch,36067
itship.ch,36038
tripmode.ch,36011
rero.ch,35986
hin.ch,35897
quickline.ch,35890
outnow.ch,35875
in4u.ch,35858
zynex.ch,35796
swissirc.ch,35681
pearl.ch,35640
arcinfo.ch,35617
skyguide.ch,35585
newsbox.ch,35570
aboutyou.ch,35555
insystem.ch,35538
nau.ch,35455
meteoswiss.ch,35317
repelisplus.ch,35261
mnbsserver.ch,35247
securedns.ch,35237
deplanet.ch,35224
horus.ch,35126
bls.ch,35054
yetnet.ch,34983
refline.ch,34976
tchibo.ch,34961
ghisler.ch,34940
newhome.ch,34912
teleboy.ch,34905
zoover.ch,34889
cumari.ch,34887
woody.ch,34806
radioswisspop.ch,34777
wwf.ch,34683
emp-eaw.ch,34681
internezzohosting.ch,34604
kuoni.ch,34575
eat.ch,34465
mycloud.ch,34420
galactus.ch,34419
sarenza.ch,34387
creants.ch,34379
sitenable.ch,34369
innov8.ch,34352
snd47.ch,34342
iheid.ch,34321
manyways.ch,34300
lehner-versand.ch,34178
omnis.ch,34140
q-x.ch,34122
thenet.ch,34070
classicdb.ch,34021
redacted.ch,33962
supercard.ch,33946
e-park.ch,33916
rro.ch,33867
pardo.ch,33864
home.ch,33820
globus.ch,33802
escortwiz.ch,33742
cldns.ch,33706
liip.ch,33685
freitag.ch,33679
itexa.ch,33536
bgdi.ch,33518
immostreet.ch,33503
sdd1.ch,33472
auto-online.ch,33416
computerworld.ch,33397
cisel.ch,33373
myemotions.ch,33370
elby.ch,33364
pubmt.ch,33327
leshop.ch,33286
swisscasinos.ch,33244
umb.ch,33226
wellhosted.ch,33201
belimo.ch,33157
fcb.ch,33139
slf.ch,33132
schweizer-domain.ch,33105
flughafen-zuerich.ch,33092
beliani.ch,33082
my-store.ch,33079
icn.ch,33043
domains.ch,33019
educa.ch,33014
lesobservateurs.ch,32993
solidit.ch,32940
mammut.ch,32873
newday.ch,32851
worldsoft.ch,32807
ackermann.ch,32799
marionnaud.ch,32776
bern.ch,32697
conforama.ch,32642
gsinfo.ch,32640
axnet.ch,32639
pilatus-aircraft.ch,32639
dns-cloud.ch,32635
madeleine-mode.ch,32615
planet.ch,32561
bomm.ch,32555
2edaadmin.ch,32529
loterie.ch,32478
pinoybay.ch,32463
eztv.ch,32446
ticino.ch,32418
cdi.ch,32405
transx.ch,32377
backbone.ch,32376
swissmilk.ch,32318
weltbild.ch,32276
phzh.ch,32261
anorg.ch,32229
morningstar.ch,32213
everyware.ch,32085
nettrust.ch,32049
hevs.ch,32030
amag.ch,32004
allianz-suisse.ch,31961
aare-rz.ch,31958
wir-koennen-alles.ch,31956
moonb.ch,31888
csem.ch,31880
futurecom.ch,31845
isource.ch,31841
mc4web.ch,31820
cadiware.ch,31817
go4web.ch,31785
pcp.ch,31723
rednet.ch,31634
telezueri.ch,31620
messaging.ch,31594
associationprojet.ch,31587
douglas.ch,31587
wog.ch,31557
bilanz.ch,31552
cineman.ch,31491
alow.ch,31442
kbntx.ch,31436
exelinfo.ch,31419
rigilan.ch,31390
ticinonews.ch,31387
point.ch,31336
maillink.ch,31321
hostkonzept.ch,31304
mainbase.ch,31232
1channel.ch,31211
hotelplan.ch,31145
insign.ch,31136
a-z.ch,31115
pipeline.ch,31105
twistednet.ch,31098
hotelscombined.ch,31079
jelmoli-shop.ch,30996
unep.ch,30991
empa.ch,30948
graubuenden.ch,30944
nintendo.ch,30931
mediscope.ch,30928
supsi.ch,30922
vnv-hosting.ch,30912
teleport.ch,30901
steffeninf.ch,30895
webpark.ch,30851
pearsoft.ch,30847
ortcloud.ch,30836
brabbel.ch,30810
electrolux.ch,30806
thtag.ch,30748
zg.ch,30747
bauundhobby.ch,30726
generali.ch,30713
baz.ch,30672
xc-host.ch,30671
skyscanner.ch,30666
itligent.ch,30652
mailxpert.ch,30598
canstockphoto.ch,30571
meteomedia.ch,30554
pixelized.ch,30543
sarasin.ch,30511
sciencetool.ch,30476
statravel.ch,30397
dravenstales.ch,30372
idsia.ch,30359
mit.ch,30341
puzzle.ch,30336
upc-cablecom.ch,30314
klubschule.ch,30310
baloise.ch,30309
decweb.ch,30295
agefi.ch,30233
hornbach.ch,30217
keeptraffic.ch,30168
netgrouper.ch,30139
geschenkidee.ch,30052
domainhost.ch,30020
asstra.ch,30013
ghi.ch,29999
computech-rz.ch,29984
alstom.ch,29980
swisscard.ch,29974
bag.ch,29943
belsoft.ch,29938
teleprint.ch,29899
concepto.ch,29882
aviation.ch,29844
inoweb.ch,29810
opel.ch,29799
holcimpartner.ch,29786
feiertagskalender.ch,29770
hugy.ch,29762
cscs.ch,29748
axone.ch,29725
transfermarkt.ch,29711
schweizerfamilie.ch,29706
schweizmobil-hosting.ch,29686
rhb.ch,29680
ftia.ch,29673
mondovino.ch,29663
abacus.ch,29656
neologic.ch,29645
snf.ch,29634
vistaprint.ch,29615
aarboard.ch,29601
stmoritz.ch,29595
home24.ch,29578
sctv.ch,29570
mbsz-executive.ch,29565
cloudcluster.ch,29555
business-exchange.ch,29545
rpn.ch,29510
groupemutuel.ch,29491
dns1.ch,29475
wion.ch,29432
landi.ch,29431
locarnofestival.ch,29424
heberg.ch,29384
warplink.ch,29375
sitrox.ch,29360
netcase.ch,29354
wnd.ch,29297
ville-geneve.ch,29261
ticino-online.ch,29189
hes-so.ch,29174
visual-fantastix.ch,29132
unizh.ch,29122
unisi.ch,29108
paus.ch,29086
inwx.ch,29059
adnovum.ch,29045
boalingua.ch,29043
menkisys.ch,29028
starhosting.ch,29026
onlinepc.ch,29020
laliberte.ch,28973
zimi.ch,28964
web-d-vision.ch,28962
levidia.ch,28925
steg-electronics.ch,28914
fashionfriends.ch,28887
berneroberlaender.ch,28884
safesear.ch,28883
royalsavoy.ch,28872
messe.ch,28853
mailstation.ch,28838
motorradhandel-schweiz.ch,28830
dakutorrents.ch,28806
youngsolutions.ch,28778
tageswoche.ch,28766
datawire.ch,28760
dns2.ch,28759
dublin-it.ch,28749
otakumole.ch,28733
zugernet.ch,28722
igte.ch,28718
dosenbach.ch,28702
dynamic-net.ch,28701
toweb.ch,28691
allposters.ch,28680
weaver.ch,28649
webinformatik.ch,28614
wat.ch,28565
pfister.ch,28535
unmetered.ch,28530
eawag.ch,28521
zuonline.ch,28486
nettoshop.ch,28485
hosttown.ch,28480
netsolution.ch,28463
swissdigicert.ch,28447
digitale-gesellschaft.ch,28441
lacote.ch,28440
zenvoo.ch,28383
jesus.ch,28335
aldi-suisse.ch,28310
aipi.ch,28310
postshop.ch,28245
gecko-media.ch,28244
soft-plus.ch,28215
gas-com.ch,28198
itds.ch,28169
ender-informatics.ch,28167
webone.ch,28155
onax.ch,28138
coopzeitung.ch,28103
unilu.ch,28053
l7datacenter.ch,28044
popnet.ch,28042
ebcomdns.ch,28007
tpg.ch,27984
jumbo.ch,27982
ntb.ch,27941
thomasmaurer.ch,27903
mcdonalds.ch,27901
melectronics.ch,27805
oekohosting.ch,27805
youthhostel.ch,27773
hug-ge.ch,27745
redcross.ch,27736
staempfli.ch,27686
kiehls.ch,27676
edarling.ch,27651
lenta.ch,27646
danuserwebservice.ch,27629
corner.ch,27545
mtfweb.ch,27544
tura.ch,27523
emmi.ch,27522
cloudscale.ch,27471
tlaun.ch,27468
teletext.ch,27455
glaronia.ch,27455
tep.ch,27405
concertopro.ch,27402
quelle.ch,27401
breitband.ch,27371
valsys.ch,27369
