domainname,nr_src
ahja.ch,57545
moneyhouse.ch,57443
jonasschnelli.ch,57392
educanet2.ch,57368
serverdns.ch,57346
galaxus.ch,57283
enidan.ch,57211
srg-ssr.ch,57182
deckpoint.ch,57030
netmind.ch,56928
webways.ch,56794
usi.ch,56776
psideo.ch,56638
isb-sib.ch,56469
audatex.ch,56153
azmedien.ch,56069
friday-magazine.ch,56022
masterhomepage.ch,55914
evard.ch,55911
komodo.ch,55849
fr.ch,55831
gia.ch,55804
cpstatic.ch,55694
femina.ch,55592
swisspay.ch,55578
byteworks.ch,55565
ztonline.ch,55307
orangemail.ch,55290
webcreatif.ch,55265
ag.ch,55177
psi.ch,55074
dns24.ch,55069
netcetera.ch,54933
dns-net.ch,54679
getback.ch,54543
schweizer-illustrierte.ch,54542
inic.ch,54514
adsugar.ch,54382
qos.ch,54237
web-agentur.ch,54213
hung.ch,54208
cablecom.ch,54039
bilan.ch,53998
iso.ch,53755
emilfrey.ch,53458
slynet.ch,53427
zhdk.ch,53117
zoink.ch,53115
pxlpartner.ch,53106
internetone.ch,52970
register.ch,52805
axa.ch,52785
finanzen.ch,52780
databaar.ch,52740
thelocal.ch,52537
jobup.ch,52504
a-z.ch,52492
rolotec.ch,52439
witweb.ch,52331
smallte.ch,52176
glei.ch,52113
lombardodier.ch,52101
tagblatt.ch,52082
starticket.ch,51991
zkb.ch,51792
tg.ch,51717
xiag.ch,51652
football.ch,51500
edreams.ch,51467
trit.ch,51413
pctipp.ch,51373
radiosonline.ch,51357
ville-ge.ch,51346
college.ch,51276
stadt-zuerich.ch,51259
cybernetwork.ch,51179
brack.ch,51069
boomte.ch,51012
swissquote.ch,50956
swisslog.ch,50923
cs2.ch,50866
meteocentrale.ch,50864
aargauerzeitung.ch,50823
exovoid.ch,50730
hsr.ch,50651
tcs.ch,50642
vtxmail.ch,50579
sg.ch,50542
ch.ch,50431
uploadable.ch,50410
pnow.ch,50408
wsl.ch,50403
conrad.ch,50365
getplaykids.ch,50363
bluemouse.ch,50165
alixon.ch,50114
curaden-hosting.ch,50093
migrosmedien.ch,50090
annabelle.ch,49995
dvbern.ch,49968
swissonline.ch,49967
variti.ch,49890
1ahosting.ch,49788
messebasel.ch,49783
sixt.ch,49652
cinergy.ch,49640
amenic.ch,49632
alpinedc.ch,49581
pimpernet.ch,49564
energy.ch,49514
scnr.ch,49408
network-corner.ch,49237
switchplus-mail.ch,49192
manor.ch,49170
gr.ch,49117
stepping-stone.ch,49080
ngit.ch,49048
net2000.ch,48995
nexanet.ch,48972
viseca.ch,48835
mpdkim2.ch,48822
glaro.ch,48790
hirslanden.ch,48449
ctek.ch,48432
tripmode.ch,48410
finews.ch,48404
netstyle.ch,48196
bestview.ch,48174
style-magazin.ch,48114
help.ch,47904
livenet.ch,47784
competec.ch,47631
zooplus.ch,47625
cash.ch,47619
so.ch,47582
apgsga.ch,47577
handelszeitung.ch,47552
insel.ch,47491
ti.ch,47343
graduateinstitute.ch,47337
dasmagazin.ch,47263
englishforum.ch,47183
guests.ch,47169
liteweb.ch,47005
orange.ch,46978
hesge.ch,46948
holidaycheck.ch,46865
anycastdns.ch,46857
syhost.ch,46684
hotmail.ch,46629
mediamarkt.ch,46625
hostedsolution.ch,46600
intername.ch,46550
armenian.ch,46491
immomigsa.ch,46445
infofactory.ch,46411
basler.ch,46368
fih.ch,46359
ticinohosting.ch,46339
bluemail.ch,46308
heig-vd.ch,46256
prezenz.ch,46196
idiap.ch,46183
inx.ch,46179
gurochan.ch,46174
evensi.ch,46123
siw.ch,46015
zalando-lounge.ch,45935
dreamstore.ch,45849
trenka.ch,45819
sbbmobile.ch,45515
eunet.ch,45494
wng.ch,45311
smte.ch,45215
creanet.ch,45166
staticlocal.ch,45019
cembra.ch,44929
lausanne.ch,44894
webexpert.ch,44813
yop.ch,44789
webkoenig.ch,44714
lu.ch,44634
pearl.ch,44545
globonet.ch,44484
css.ch,44481
link.ch,44455
net4all.ch,44449
meteoswiss-app.ch,44437
netspan.ch,44381
stzh.ch,44289
penta.ch,44241
jungfrau.ch,43849
oris.ch,43845
canoo.ch,43774
hefr.ch,43763
distrelec.ch,43744
bonprix.ch,43696
freesurf.ch,43641
lyoness.ch,43622
radioswissclassic.ch,43608
widewalls.ch,43597
westwing.ch,43578
blickamabend.ch,43498
stnet.ch,43359
localsearch.ch,43298
adspot.ch,43288
frey-net.ch,43210
altea-services.ch,43190
mironet.ch,42936
toppreise.ch,42826
vritec.ch,42795
your-web.ch,42739
onebyte.ch,42717
beobachter.ch,42592
webne.ch,42475
citrin.ch,42440
chrono24.ch,42426
xn--ae-tja.ch,42421
webkeeper.ch,42378
microspot.ch,42332
getyourguide.ch,42237
e-park.ch,42167
movetec-server.ch,42047
sarenza.ch,41983
hostsolutions.ch,41939
ecoweb.ch,41917
iheid.ch,41836
prospective.ch,41818
domrobot.ch,41780
vsnet.ch,41736
pubmt.ch,41698
tissot.ch,41686
bettybossi.ch,41685
ymc.ch,41681
lidl.ch,41677
tui.ch,41631
he-arc.ch,41571
inware.ch,41566
radioswissjazz.ch,41515
myhostpoint.ch,41511
bcv.ch,41471
deindeal.ch,41380
naefmarco.ch,41351
exlibris.ch,41351
simplehosting.ch,41302
fust.ch,41301
galenica.ch,41287
immostreet.ch,41209
orellfuessli.ch,41045
trainline.ch,40995
wifisolution.ch,40865
nhost.ch,40863
fastbooking.ch,40859
geops.ch,40726
orcwebhosting.ch,40721
dropnet.ch,40708
pwc.ch,40627
musta.ch,40540
fima-hosting.ch,40539
fsit.ch,40535
halma-dns.ch,40468
eqipe.ch,40464
domains.ch,40412
bl.ch,40410
teleboy.ch,40410
moonb.ch,40128
triwdata.ch,40090
snd47.ch,40075
ssatr.ch,40064
entex.ch,40042
axianet.ch,39967
rtp.ch,39953
ghi.ch,39901
alto.ch,39873
tremegisto.ch,39865
lenouvelliste.ch,39779
go-fet.ch,39765
752.ch,39719
helsana.ch,39683
talus.ch,39636
eye.ch,39629
vshn.ch,39618
bweb.ch,39616
kdt-hosting.ch,39588
watchfreemovies.ch,39572
outnow.ch,39546
4server.ch,39417
telemedia.ch,39382
suva.ch,39300
adnovum.ch,39229
exenti.ch,39206
zermatt.ch,39172
metas.ch,39155
unity-web.ch,39082
fasthosting.ch,39038
xeiro.ch,39026
qoqa.ch,38977
bboxbbs.ch,38966
mangoldpartner.ch,38951
swiss-support.ch,38902
tchibo.ch,38890
yplay.ch,38824
4host.ch,38770
jse.ch,38654
interdiscount.ch,38609
gva.ch,38568
itship.ch,38537
t-systems.ch,38465
home.ch,38452
adbw.ch,38446
sciencetool.ch,38412
escapenet.ch,38288
ggaweb.ch,38267
unepchemicals.ch,38240
ubp.ch,38239
ticino.ch,38231
kicktipp.ch,38214
insystem.ch,38194
cyhost.ch,38165
photografix.ch,38089
opodo.ch,37948
10x10.ch,37910
news.ch,37890
cdt.ch,37866
netjump.ch,37819
csti.ch,37802
mnbsserver.ch,37676
vs.ch,37588
default.ch,37583
kesako.ch,37554
quickline.ch,37533
schweizmobil.ch,37531
sogea.ch,37497
adtracker.ch,37491
funnygames.ch,37470
kronoz.ch,37395
credit-direct.ch,37382
johngehrig.ch,37354
novahosting.ch,37349
snb.ch,37335
loginserver.ch,37333
ify.ch,37290
titolo.ch,37287
adidas.ch,37244
sesamnet.ch,37241
winterthur.ch,37236
adot.ch,37228
toysrus.ch,37208
laredoute.ch,37204
credit-conseil.ch,37194
morningstar.ch,37065
zynex.ch,36985
xwave.ch,36909
idmobile.ch,36856
rero.ch,36816
galactus.ch,36810
eroticmonkey.ch,36796
berneroberlaender.ch,36781
zurich.ch,36730
horus.ch,36719
netboot.ch,36664
green.ch,36659
woody.ch,36648
ziknet.ch,36583
in4u.ch,36581
fashionfriends.ch,36556
wa-research.ch,36424
enuvo.ch,36409
internezzohosting.ch,36384
keeptraffic.ch,36374
fenaco.ch,36286
schweizerfamilie.ch,36155
car4you.ch,36142
lesobservateurs.ch,36137
supercard.ch,36128
blackphone.ch,36060
sefanet.ch,35960
hevs.ch,35954
newhome.ch,35898
educa.ch,35883
bomm.ch,35856
classicdb.ch,35829
arcinfo.ch,35771
internet-box.ch,35753
q-x.ch,35744
hin.ch,35682
auto-online.ch,35616
zvv.ch,35569
flughafen-zuerich.ch,35533
kuoni.ch,35523
dell.ch,35389
zoover.ch,35360
supsi.ch,35182
icn.ch,35172
omnis.ch,35164
mycloud.ch,35160
ceoo.ch,35149
gsinfo.ch,35137
waffles.ch,35127
tourdesuisse.ch,35102
innov8.ch,35060
fm1today.ch,35042
yetnet.ch,35033
globus.ch,34996
aboutyou.ch,34992
manyways.ch,34883
zuonline.ch,34872
hommages.ch,34822
sfs-network.ch,34800
dns-cloud.ch,34783
1ahostingpro.ch,34780
swisspass.ch,34775
newday.ch,34751
wwf.ch,34683
thtag.ch,34542
sdd1.ch,34485
twistednet.ch,34470
douglas.ch,34420
bls.ch,34362
thenet.ch,34355
netgear.ch,34271
lausannecites.ch,34270
mammut.ch,34228
loterie.ch,34209
pinoybay.ch,34178
newsbox.ch,34167
radioswisspop.ch,34115
umb.ch,34080
computerworld.ch,34063
beliani.ch,33992
skyguide.ch,33855
hes-so.ch,33854
cumari.ch,33853
moneypark.ch,33790
marionnaud.ch,33726
laureate.ch,33720
cadiware.ch,33693
swissmilk.ch,33608
glp-architekten.ch,33604
bern.ch,33585
freitag.ch,33561
point.ch,33542
aare-rz.ch,33525
conforama.ch,33505
everyware.ch,33502
oekohosting.ch,33498
baernerbaer.ch,33498
ticino-online.ch,33498
my-store.ch,33490
securedns.ch,33454
lehner-versand.ch,33449
creants.ch,33441
wir-koennen-alles.ch,33402
cldns.ch,33358
go4web.ch,33212
emp-eaw.ch,33192
parship.ch,33172
solidit.ch,33163
cdi.ch,33099
pixelized.ch,33082
bauundhobby.ch,33005
repelisplus.ch,32959
ortcloud.ch,32956
glowtec.ch,32941
insign.ch,32932
pilatus-aircraft.ch,32926
hotelscombined.ch,32877
cscs.ch,32863
jesus.ch,32859
interdesk.ch,32849
boalingua.ch,32834
ticinonews.ch,32830
tilllate.ch,32775
redacted.ch,32765
dravenstales.ch,32752
mediscope.ch,32752
meteoswiss.ch,32719
eztv.ch,32716
ghisler.ch,32702
olmero.ch,32695
belimo.ch,32679
mailxpert.ch,32665
alpha.ch,32652
renovero.ch,32640
amag.ch,32615
axone.ch,32610
futurecom.ch,32586
sitenable.ch,32552
nettrust.ch,32541
wellhosted.ch,32538
schweizer-domain.ch,32509
itexa.ch,32501
rednet.ch,32488
langenthalertagblatt.ch,32438
leregional.ch,32416
empa.ch,32402
messaging.ch,32400
anorg.ch,32322
liip.ch,32314
2edaadmin.ch,32311
steffeninf.ch,32304
geschenkidee.ch,32300
elby.ch,32275
20minuti.ch,32269
bilanz.ch,32237
mit.ch,32224
isource.ch,32223
smilla.ch,32204
tvnow.ch,32119
agefi.ch,32020
unep.ch,32003
mc4web.ch,32002
halti.ch,31988
zg.ch,31937
myemotions.ch,31926
statravel.ch,31914
jelmoli-shop.ch,31905
graubuenden.ch,31893
neologic.ch,31880
slf.ch,31872
bag.ch,31807
israbox.ch,31705
asstra.ch,31675
wog.ch,31636
backbone.ch,31629
baloise.ch,31533
stankovic.ch,31515
wat.ch,31502
eat.ch,31493
allianz-suisse.ch,31477
hotelplan.ch,31468
visual-fantastix.ch,31467
leshop.ch,31410
snf.ch,31374
hugy.ch,31355
mainbase.ch,31331
alstom.ch,31328
jobwinner.ch,31325
ackermann.ch,31324
itligent.ch,31318
ifolor.ch,31311
netcase.ch,31305
exelinfo.ch,31261
unilu.ch,31228
bernerbaer.ch,31226
vnv-hosting.ch,31198
coopzeitung.ch,31184
nintendo.ch,31096
webpark.ch,31071
web-d-vision.ch,31038
sctv.ch,30938
rhb.ch,30926
warplink.ch,30914
domainhost.ch,30908
phzh.ch,30901
weltbild.ch,30898
holcimpartner.ch,30887
idsia.ch,30886
computech-rz.ch,30878
decweb.ch,30839
cloudcluster.ch,30718
upc-cablecom.ch,30656
onax.ch,30646
refline.ch,30633
swinog.ch,30633
rro.ch,30617
maillink.ch,30535
csem.ch,30534
hornbach.ch,30473
journaldemorges.ch,30472
laliberte.ch,30425
newsnet.ch,30411
asturian-network.ch,30405
pcp.ch,30367
heberg.ch,30304
slixa.ch,30290
concepto.ch,30276
pipeline.ch,30270
mtfweb.ch,30268
tpg.ch,30228
canstockphoto.ch,30226
dns1.ch,30218
labroye.ch,30201
dynamic-net.ch,30188
landi.ch,30186
swisscard.ch,30135
vistaprint.ch,30125
tageswoche.ch,30125
toweb.ch,30121
digitale-gesellschaft.ch,30088
puzzle.ch,30069
feiertagskalender.ch,30039
dakutorrents.ch,30034
migrosbank.ch,29930
xc-host.ch,29920
safemail.ch,29903
portia.ch,29880
ville-geneve.ch,29845
pearsoft.ch,29823
inwx.ch,29805
aldi-suisse.ch,29792
sarasin.ch,29763
jobsuchmaschine.ch,29743
menkisys.ch,29740
electrolux.ch,29736
sitrox.ch,29726
rtr.ch,29722
unisi.ch,29701
bgdi.ch,29701
beckert.ch,29678
messe.ch,29665
onlinepc.ch,29645
netsolution.ch,29606
dellaro.ch,29603
worldsoft.ch,29580
sonntagszeitung.ch,29570
bantigerpost.ch,29513
motorradhandel-schweiz.ch,29453
hosttree.ch,29443
cineman.ch,29407
dns2.ch,29399
xcampaign.ch,29354
generali.ch,29310
pfister.ch,29309
corner.ch,29293
otakumole.ch,29278
zugernet.ch,29239
gecko-media.ch,29238
disneylandparis.ch,29234
aarboard.ch,29219
netgrouper.ch,29213
rpetri.ch,29160
bestforyou.ch,29123
hsbc.ch,29105
zimi.ch,29094
safesear.ch,29091
business-exchange.ch,29075
dublin-it.ch,29051
albinfo.ch,29038
mondovino.ch,29026
redcross.ch,28970
swissdigicert.ch,28960
staempfli.ch,28887
networking.ch,28857
postshop.ch,28854
fcb.ch,28844
4webspace.ch,28807
paus.ch,28792
webone.ch,28789
baz.ch,28779
skyscanner.ch,28761
edarling.ch,28760
tele2.ch,28750
levidia.ch,28689
teletext.ch,28667
quelle.ch,28628
msf.ch,28596
hug-ge.ch,28577
weserve.ch,28537
bmw.ch,28510
meteomedia.ch,28455
tura.ch,28422
groupemutuel.ch,28387
hostkonzept.ch,28363
ftia.ch,28347
transfermarkt.ch,28335
sylon.ch,28295
swissnetwork.ch,28290
vidics.ch,28283
starhosting.ch,28248
klubschule.ch,28218
brabbel.ch,28206
unizh.ch,28152
aviation.ch,28140
wnd.ch,28131
eawag.ch,28128
ntb.ch,28100
mailstation.ch,28049
ria.ch,28022
zenvoo.ch,27986
wion.ch,27979
pinoyofw.ch,27971
schweizmobil-hosting.ch,27957
abacus.ch,27955
ender-informatics.ch,27934
teleprint.ch,27928
davos.ch,27920
antanet.ch,27899
monster.ch,27897
westernunion.ch,27896
nau.ch,27896
youngsolutions.ch,27885
simnetsa.ch,27877
aipi.ch,27855
perfecthair.ch,27848
stmoritz.ch,27837
live-stream.ch,27744
